B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,class,A1
17,30,19041,20856,18054,20873,11,8,1681,1381,0,3
17,31,18454,19138,18454,19138,11,9,1731,1778,0,3
9,6,19877,23462,19877,23462,13,9,2025,1498,0,3
10,10,20386,22353,20386,22353,11,9,1818,1798,0,3
11,8,17175,21071,17165,21077,15,7,2488,1182,0,3
27,34,17611,22203,17611,22203,11,8,2296,2208,0,3
9,8,16435,21647,16435,21647,14,10,1960,1488,0,3
14,27,21515,23943,20290,23850,12,8,1843,1312,0,3
21,36,17836,19618,17836,19618,13,8,1984,1280,0,3
21,39,22335,22915,22335,22915,9,6,1714,1746,0,3
14,29,17454,20733,17454,20733,11,9,1676,1473,0,3
15,34,20440,24419,20440,24419,9,8,1418,1552,0,3
17,28,17691,20739,17682,20744,12,9,1957,1895,0,3
22,36,15381,19677,15124,19831,11,9,1843,1803,0,3
19,21,19508,20660,17682,19861,15,10,2482,1904,0,3
22,30,21052,23151,21052,23151,14,10,2464,1659,0,3
11,6,13295,18701,13295,18701,13,8,2082,1433,0,3
13,13,18298,21186,18298,21186,13,8,2162,1610,0,3
8,8,20834,22592,19912,23004,11,9,1631,1481,0,3
22,38,20193,23214,20193,23214,13,9,1915,1624,0,3
4,5,22648,22468,22648,22468,8,8,1165,1308,0,3
19,32,19950,21269,19950,21269,14,7,2182,1161,0,3
0,0,28074,21967,28074,21967,6,0,586,68,1,3
11,11,15504,20073,15504,20073,11,10,1411,1559,0,3
12,19,16431,21443,14314,20669,9,10,1426,1614,0,3
23,33,14220,19367,14220,19367,11,9,1923,2039,0,3
7,7,15322,20091,15322,20091,10,9,1555,1681,0,3
11,7,16555,21891,16555,21891,15,9,2100,1337,0,3
7,5,20353,23445,20880,24039,12,8,2161,1842,0,3
14,24,17234,21277,17234,21277,14,8,2063,1356,0,3
25,39,21506,22355,21506,22355,11,8,1908,1963,0,3
17,27,20435,22385,20435,22385,12,8,2114,1741,0,3
16,23,20266,24431,20266,24431,11,10,1693,1826,0,3
17,34,21967,22301,20856,22387,8,7,1559,1655,0,3
0,1,32620,24839,32620,24839,6,0,703,353,1,3
1135,24126,32445,24957,32445,24957,32,565,16785,354198,1,3
0,0,33009,25234,33009,25234,6,0,817,430,1,3
0,0,32212,24413,32212,24413,6,0,765,375,1,3
13,18,19335,22071,17071,21458,14,8,2460,1749,0,3
10,7,19656,22079,19655,22080,15,8,2195,1378,0,3
25,36,15554,19334,15554,19334,12,9,2507,2507,0,3
16,25,17788,23340,17788,23340,11,8,1940,1826,0,3
25,38,20544,22820,18775,21988,12,8,2324,2151,0,3
8,11,15275,18940,15275,18940,7,9,1025,1382,0,1
13,5,21637,23019,21637,23019,19,7,2882,1356,0,3
19,30,15994,17972,15994,17972,11,8,2062,1857,0,3
18,32,21389,24167,21369,24180,9,9,1705,2075,0,3
11,24,17392,19384,17392,19384,10,8,1541,1687,0,3
17,29,18691,21718,15470,20091,11,9,1837,1603,0,3
8,8,22186,23523,22186,23523,11,9,1712,1497,0,3
20,34,13905,19227,13905,19227,10,8,1672,1766,0,3
11,7,16282,21974,16282,21974,15,9,2315,1527,0,3
22,33,18543,22093,18542,22093,12,8,1897,1629,0,3
14,31,20375,21739,20375,21739,9,8,1641,1934,0,3
21,33,18659,21622,18659,21622,11,9,1647,1399,0,3
19,33,16805,18921,16805,18921,10,9,1734,1694,0,3
10,13,16461,19770,16458,19772,9,7,1604,1654,0,3
22,32,21915,24187,21915,24187,14,8,2317,1360,0,3
9,5,19317,20734,19317,20734,13,8,2023,1308,0,3
29,42,22836,24129,22836,24129,11,8,2031,1996,0,3
15,21,18344,23647,18345,23647,13,10,2182,1939,0,3
8,6,21373,21679,21373,21679,14,8,2085,1369,0,3
6,7,17101,22288,17011,22349,9,9,1417,1596,0,3
16,24,17922,21283,17922,21283,14,9,2183,1513,0,3
8,9,19340,23152,19340,23152,9,8,1352,1361,0,3
32,48,15976,18287,15974,18288,8,6,1743,2216,0,3
23,30,21473,22608,20657,22994,14,8,2245,1552,0,3
18,30,20159,23717,20159,23717,14,8,2314,1627,0,3
16,26,20679,23090,20679,23090,14,8,2415,1505,0,3
26,36,23620,24414,23620,24414,11,8,1767,1711,0,3
9,6,17617,22834,19962,23724,14,8,2153,1416,0,3
22,57,17421,20441,17421,20441,8,8,1149,1353,0,3
20,29,16153,20397,13144,19022,16,8,2724,1714,0,3
21,36,19338,21496,19338,21496,14,8,2397,1722,0,3
19,35,23386,27231,20475,26218,7,8,1016,1336,0,3
16,24,17828,21606,17828,21606,13,7,2325,1664,0,3
6,6,11631,16301,11631,16301,10,9,1512,1567,0,3
7,5,22658,23413,22658,23413,13,8,1998,1363,0,3
21,35,20312,22212,19027,22008,12,8,2290,2250,0,3
18,24,19336,22180,19336,22180,13,10,1928,1656,0,3
7,8,22539,24892,22539,24892,10,8,1646,1667,0,3
41,80,18273,21896,18273,21896,14,24,1495,1889,0,3
20,31,18726,22874,18569,22965,15,10,2342,1882,0,3
16,16,22354,25380,22354,25380,14,11,2257,1775,0,3
27,46,16484,20876,16484,20876,11,9,1737,1575,0,3
35,41,20230,24304,20230,24304,12,7,2224,1878,0,3
22,37,16971,19992,16458,20206,12,8,2186,2145,0,3
6,6,17724,22051,17724,22051,11,8,1794,1550,0,3
38,62,16460,21298,16460,21298,8,8,1104,1273,0,3
0,0,32994,25259,32994,25259,6,0,585,58,1,3
5,26,32870,25149,32870,25149,6,0,855,498,1,3
9,12,19371,23591,19371,23591,9,8,1595,1690,0,3
25,39,17564,21226,17564,21226,12,9,2365,2113,0,3
23,38,16884,21665,16884,21665,12,8,1983,1609,0,3
11,22,20650,23069,20109,23250,9,8,1530,1775,0,3
25,38,13811,17517,13782,17530,7,8,1464,2238,0,3
22,32,22394,24400,22394,24400,12,9,2230,2293,0,3
20,38,20973,21755,20973,21755,11,7,2078,2080,0,3
8,6,18856,22698,18856,22698,11,8,1662,1355,0,3
20,34,20991,23757,20991,23757,14,8,2245,1673,0,3
4,3,18335,23300,18327,23305,8,6,1328,1230,0,3
10,8,22172,23507,22172,23507,15,9,2222,1477,0,3
29,42,19890,21704,19890,21704,11,9,1930,1846,0,3
31,45,21156,22184,21156,22184,14,6,2472,1881,0,3
15,24,18848,22253,18842,22256,14,10,2297,1622,0,3
9,8,22002,24119,20514,24142,11,9,1757,1504,0,3
8,9,17944,19360,16292,19267,13,10,1920,1572,0,3
12,15,13411,19075,13411,19075,11,9,1848,1822,0,3
9,6,17598,21244,17597,21245,14,8,2235,1403,0,3
18,22,21378,24206,21378,24206,15,7,2466,1464,0,3
29,35,21223,23789,20816,24054,8,6,1739,2331,0,3
13,31,23302,23628,23302,23628,9,9,1331,1459,0,3
8,9,18674,19826,18674,19826,10,9,1543,1693,0,3
20,29,17881,21128,17881,21128,16,8,2645,1618,0,3
25,39,19543,23013,19543,23013,13,9,2064,1889,0,3
7,7,17215,22459,17215,22459,10,8,1641,1519,0,3
8,10,21836,25199,21836,25199,11,9,1563,1426,0,3
14,27,20492,21463,20492,21463,8,8,1433,1912,0,3
23,34,22979,25099,22979,25099,13,7,2150,1566,0,3
19,31,17754,20463,17754,20463,9,9,1653,2172,0,3
25,51,19041,23090,20690,23843,11,9,1725,1937,0,3
12,14,17563,20878,16214,20892,13,8,2045,1423,0,3
25,39,22854,24860,22854,24860,13,8,2015,1355,0,3
33,49,23787,25889,21861,25685,11,8,2078,2175,0,3
19,33,24701,25823,24701,25823,12,10,1961,2102,0,3
27,39,20276,23167,20276,23167,12,8,2284,2041,0,3
17,31,19692,22589,19692,22589,14,7,2205,1209,0,3
0,0,32459,24703,32459,24703,6,0,601,140,1,3
0,0,32684,24905,32684,24905,6,0,939,512,1,3
0,0,30786,25580,30786,25580,6,0,714,305,1,3
16,26,18845,21133,18845,21133,11,9,1738,1936,0,3
26,41,18232,22324,18230,22325,10,8,1806,1823,0,3
9,6,23015,24514,23015,24514,14,8,2048,1295,0,3
8,5,21018,24114,21018,24114,10,7,1529,1320,0,6
10,12,16487,21402,16487,21402,11,8,1770,1305,0,3
24,34,21182,23995,21182,23995,12,7,2260,1968,0,3
9,6,19747,21909,19747,21909,14,8,2229,1358,0,3
17,30,20413,23919,20413,23919,10,8,1500,1493,0,3
15,11,12871,18311,12871,18311,14,6,2430,1367,0,3
7,10,14515,18795,14271,18926,10,11,1482,1580,0,3
19,34,15675,22033,13194,19912,8,9,1150,1349,0,3
8,6,19424,24407,18526,24959,12,9,2148,1562,0,3
18,31,24009,25705,24009,25705,14,7,2398,1480,0,3
21,33,16819,20645,16819,20645,11,7,2154,1993,0,3
21,38,18880,22265,18880,22265,9,9,1578,1793,0,3
15,25,15422,19346,15421,19346,12,9,1938,1623,0,3
11,7,16890,19837,16890,19837,17,8,2469,1214,0,3
10,8,17907,22453,17907,22453,11,8,1650,1396,0,3
17,29,20392,22847,20392,22847,14,7,2084,1322,0,3
12,7,19901,23690,19901,23690,15,8,2269,1341,0,3
9,8,20236,24015,20236,24015,14,9,2112,1318,0,3
10,15,19420,21952,19420,21952,10,10,1546,1809,0,3
6,7,18754,19862,18754,19862,10,9,1460,1444,0,3
33,44,18689,21795,18689,21795,12,8,1799,1389,0,3
18,32,14005,17746,16128,19224,12,9,1955,1532,0,3
41,64,15655,16003,15655,16003,14,8,1870,1378,0,3
42,53,18742,21804,18742,21804,11,8,1995,2207,0,3
27,39,19032,22519,19032,22519,12,8,2103,1637,0,3
16,26,20910,21171,20910,21171,11,8,1889,1835,0,3
7,8,12032,17655,12022,17659,11,10,1707,1612,0,3
5,6,17412,23418,17412,23418,8,7,1284,1392,0,3
16,14,14648,17375,12651,16132,10,8,1688,1418,0,3
11,3,24920,25243,24920,25243,19,3,2821,529,0,3
14,23,18297,20331,18297,20331,11,9,1859,1596,0,3
21,31,18483,20093,18483,20093,12,10,1947,1853,0,3
14,26,17339,21202,17304,21221,36,86,80619,394136,0,3
29,40,16312,19880,16312,19880,13,8,2495,1813,0,3
28,34,21970,24235,21970,24235,17,6,2887,1820,0,3
8,3,22128,25666,19071,24971,13,6,2295,1126,0,3
28,40,18839,23253,18839,23253,12,9,1777,1400,0,3
23,36,12718,16783,12718,16783,9,5,1813,1825,0,3
32,40,19312,21768,19312,21768,15,7,2773,1899,0,3
7,7,15296,20481,14838,19487,12,9,1784,1393,0,3
11,25,22246,25151,22229,25161,8,9,1441,1911,0,3
29,42,23363,25787,23363,25787,9,6,1642,1794,0,3
17,30,22200,24163,22200,24163,11,9,2021,2149,0,3
9,10,20892,23728,20892,23728,11,8,1720,1536,0,3
16,21,19116,22471,19116,22471,14,8,2236,1831,0,3
12,24,20218,22428,20218,22428,49,165,157952,968352,0,3
29,44,18512,21061,18434,20925,10,10,1473,1593,0,3
25,37,21335,22357,21335,22357,11,9,2205,2064,0,3
31,38,18669,21715,18669,21715,12,9,2218,2301,0,3
10,8,22027,23330,22027,23330,15,10,2153,1523,0,3
17,27,18095,23326,18095,23326,13,8,2346,1765,0,3
10,7,22702,25095,22702,25096,15,9,2305,1361,0,3
36,46,20108,23508,20108,23508,12,7,2336,1884,0,3
24,39,16604,21319,16604,21319,11,7,2334,2184,0,3
23,34,18073,20631,18073,20631,12,8,2273,2219,0,3
10,7,20334,23767,19037,23658,15,8,2238,1273,0,3
12,10,14520,20178,14520,20178,15,9,2398,1566,0,3
12,8,17447,21362,17447,21362,16,9,2324,1339,0,3
7,8,18805,22231,18805,22230,10,8,1608,1525,0,3
18,30,19444,19414,19444,19414,12,10,1802,1704,0,3
14,26,21081,23098,21081,23098,11,9,1695,1468,0,3
27,42,16813,21510,16813,21510,9,8,2100,2598,0,3
24,32,19613,21685,19613,21685,17,7,2588,1190,0,3
30,42,17641,20847,17641,20847,11,7,2166,1937,0,3
67,99,21989,21005,13357,18748,42,69,3387,4535,0,10
11,6,22131,22624,22131,22624,14,7,2227,1210,0,3
22,32,16335,21170,16335,21170,12,9,1981,1816,0,3
10,7,18503,21891,18501,21892,14,8,2145,1246,0,3
16,21,16633,22207,16633,22207,12,7,1872,1215,0,3
11,43,26630,22057,26630,22057,6,1,625,167,1,3
9,7,17728,20808,17728,20808,13,9,2106,1736,0,3
7,6,17175,21649,17175,21649,11,8,1745,1373,0,3
7,5,14432,18762,14432,18762,13,6,2151,1189,0,3
28,40,22037,22995,19800,23263,11,8,2046,1696,0,3
15,5,15454,21038,15454,21038,19,5,2942,936,0,3
8,7,16931,21703,16931,21703,12,10,1633,1531,0,3
15,29,19434,22349,20393,22570,13,9,2084,1406,0,3
24,35,20334,24005,20334,24004,13,8,2455,1896,0,3
28,36,15917,20952,15917,20952,10,8,1994,2180,0,3
23,36,16897,18788,16897,18788,8,8,1191,1462,0,3
25,38,22844,23940,21287,23629,12,9,1715,1453,0,3
0,0,32649,24861,32649,24861,6,0,589,69,1,3
0,0,32821,25051,32821,25051,6,0,589,69,1,3
18,28,21100,23327,21100,23327,14,10,2055,1576,0,3
15,32,19643,22718,19643,22718,8,6,1679,2063,0,3
15,17,25855,26461,25855,26461,15,6,2745,1801,0,3
19,36,21102,22688,19911,22441,11,8,1799,1498,0,3
23,23,10651,17242,10651,17242,18,4,3034,1096,0,3
23,38,20117,22352,20109,22357,11,8,1996,1798,0,3
49,52,13413,17799,13413,17799,15,6,2124,1225,0,3
27,42,21617,22353,21651,22370,11,9,1725,1613,0,3
12,21,16537,21445,16567,21468,11,8,1921,1766,0,3
22,37,21512,22941,21654,23011,11,9,1511,1435,0,3
28,43,24066,26100,24066,26100,12,7,2189,1858,0,3
10,7,17524,21709,17524,21709,14,9,2162,1452,0,3
9,10,15474,21718,14256,21158,8,8,1294,1412,0,3
10,8,17432,21322,17432,21322,15,9,2268,1462,0,3
16,31,18653,23225,18653,23225,10,7,1501,1241,0,3
25,46,20364,23779,20364,23779,7,7,1294,1599,0,3
15,31,18375,20050,18375,20050,12,8,2003,1578,0,3
29,39,14122,17570,14107,17577,9,8,2134,2563,0,3
10,6,17365,20663,17365,20663,15,8,2361,1512,0,3
8,6,18390,19115,18390,19115,14,9,2056,1392,0,3
9,6,18928,21230,18928,21230,14,8,2086,1405,0,3
11,14,22592,23809,22592,23809,13,8,2397,2417,0,3
24,52,23202,24161,21742,23814,9,7,1248,1258,0,3
10,7,17582,19417,16938,19516,15,9,2295,1560,0,3
23,40,20789,23396,20789,23396,10,6,1445,1206,0,3
22,36,20466,22498,18728,22656,14,10,2087,1608,0,3
13,25,22191,23747,22191,23747,11,9,1692,1570,0,3
21,35,18253,23147,18253,23147,12,7,1875,1274,0,3
13,17,21171,22909,21171,22909,10,8,1692,1540,0,3
11,10,16276,22076,16275,22077,13,7,2366,1620,0,3
10,24,17405,21924,17396,21930,10,7,1610,1523,0,3
21,31,14011,18738,14011,18738,12,9,1782,1637,0,3
16,35,20771,22624,20771,22624,10,9,1711,1683,0,3
6,8,19383,21171,19383,21171,9,9,1466,1698,0,3
23,35,24926,24897,21942,24477,14,8,2109,1448,0,3
15,14,15743,19843,15743,19843,14,8,2589,1789,0,3
22,35,19604,22935,19604,22935,12,7,2340,1956,0,3
22,44,20195,23105,20195,23105,11,8,1514,1389,0,3
15,25,16617,21129,16617,21129,14,8,2252,1656,0,3
10,7,16051,21179,14476,20662,14,10,2204,1565,0,3
22,31,21040,23875,21040,23875,14,7,2436,1823,0,3
28,47,17986,20458,17986,20458,12,9,2005,1940,0,3
7,7,17734,20241,16681,19827,10,9,1557,1510,0,3
22,33,15709,19105,15709,19105,10,8,1456,1313,0,3
38,61,23821,25740,23821,25740,11,7,2037,1994,0,3
7,5,20847,22938,18446,23709,13,8,1987,1260,0,3
30,41,20657,23500,20657,23500,12,8,2077,1962,0,3
16,28,18215,21523,16477,20505,13,11,2178,2071,0,3
7,5,19443,23968,19443,23968,12,8,1935,1280,0,3
13,7,16640,20074,16640,20074,14,8,2376,1575,0,3
9,8,16506,22642,16506,22642,14,10,2146,1681,0,3
14,26,18317,20164,18317,20164,11,8,1752,1563,0,3
24,35,15159,18694,13751,18184,11,9,1966,1950,0,3
3,24,32318,25192,32318,25192,6,1,602,103,1,3
20,38,17692,24453,17692,24453,9,7,1743,1790,0,3
14,22,16102,21360,16102,21360,10,8,1755,1759,0,3
9,8,16628,22024,16628,22024,12,10,1631,1566,0,3
15,19,18684,22266,18684,22266,12,8,2173,1689,0,3
17,25,18543,23219,18544,23219,16,6,2534,1189,0,3
9,6,17494,19857,17494,19857,14,8,2190,1311,0,3
29,45,23238,24522,23238,24522,13,7,1925,1230,0,3
20,36,19104,22304,19104,22304,11,8,1714,1601,0,3
9,15,18758,22830,17520,22687,10,9,1656,1621,0,3
19,29,19103,21242,19103,21242,13,9,2088,1779,0,3
19,31,24569,25996,24569,25996,11,7,2243,2047,0,3
32,39,16553,21504,16553,21504,10,7,1905,2131,0,3
14,27,23450,24914,22173,24964,12,9,1883,1851,0,3
12,8,16975,22363,16975,22363,14,8,2136,1396,0,3
15,26,19547,22746,19547,22746,13,7,1961,1283,0,3
23,33,16777,20844,16777,20844,14,6,2459,1618,0,3
14,20,19413,24394,19413,24394,11,8,1861,1520,0,3
14,26,17108,20961,17108,20961,10,8,1800,1828,0,3
8,14,13098,18181,13098,18180,9,8,1671,1572,0,3
23,32,22229,24726,22229,24726,15,8,2170,1354,0,3
59,144,17884,21455,17294,21662,12,9,1863,1834,0,3
36,45,19510,23669,19510,23669,16,8,2997,2333,0,3
9,6,18853,21306,16455,20076,14,8,2224,1539,0,3
21,25,19746,22981,19746,22981,17,7,2710,1409,0,3
14,26,15898,19588,15898,19588,12,9,1770,1438,0,3
8,6,21140,24645,21140,24645,13,8,2006,1393,0,3
35,61,14810,19867,14810,19867,14,9,2307,1706,0,3
8,8,19782,24506,19782,24506,12,9,1798,1479,0,3
14,10,20810,22431,20810,22431,16,7,2837,1634,0,3
17,35,14327,17947,13790,18010,9,8,1366,1439,0,3
16,31,16894,21088,16898,21085,12,8,1876,1375,0,3
8,7,20496,22970,20496,22970,8,8,1478,1584,0,3
14,22,21425,24758,21425,24758,13,9,1932,1643,0,3
18,32,22176,24171,22176,24171,12,7,1975,1498,0,3
5,5,17909,20574,17909,20574,9,8,1543,1576,0,3
14,27,18052,22681,18052,22681,10,10,1406,1483,0,3
34,46,19136,23324,19136,23324,12,6,1927,1270,0,3
20,44,32746,25014,32746,25014,6,0,606,166,1,3
68,59,31910,23991,31910,23991,6,0,625,216,1,3
10,5,21393,23889,21393,23889,15,7,2475,1394,0,3
24,39,18785,21372,18785,21372,14,7,2287,1700,0,3
26,40,23119,25326,23119,25326,11,8,1937,1877,0,3
20,26,21935,23958,21935,23958,15,7,2381,1471,0,3
22,33,21630,22730,21630,22730,17,9,2672,1749,0,3
23,40,18372,22359,18372,22359,10,8,1925,1984,0,3
9,7,21190,23691,20533,23995,12,10,1812,1494,0,3
19,29,19132,23309,19132,23309,14,8,2196,1350,0,3
16,27,14908,20056,14908,20056,13,8,2156,1701,0,3
4,4,21396,22911,19443,22488,8,6,1288,1154,0,3
20,32,19582,21888,19583,21887,14,9,2000,1581,0,3
12,6,22317,23663,22317,23663,16,7,2658,1391,0,3
20,34,16675,19806,16675,19806,14,7,2255,1410,0,3
21,30,17227,22246,17227,22246,14,9,2178,1553,0,3
18,32,15654,20350,15654,20350,10,8,1685,1677,0,3
22,35,22812,24727,22812,24727,14,7,2569,1919,0,3
21,33,22428,25582,22428,25582,14,9,2299,1537,0,3
6,7,13090,17046,13090,17045,9,9,1412,1648,0,3
4,6,13993,18046,13993,18046,7,7,1136,1398,0,3
11,9,20718,24655,20718,24655,12,6,1838,1168,0,3
8,6,22179,22832,22208,22846,12,8,2005,1631,0,3
6,6,16927,21485,16926,21486,9,8,1277,1227,0,3
19,31,22275,24817,22275,24817,14,11,2196,1775,0,3
18,29,16334,19686,16333,19686,12,10,2065,1838,0,3
19,32,19616,21502,19656,21526,13,7,1964,1222,0,3
0,7,32623,24836,32623,24836,6,0,863,497,1,3
0,0,32855,25085,32855,25085,6,0,809,464,1,3
22,49,20233,22645,20537,22455,10,8,1425,1401,0,3
17,18,19680,23881,19709,23896,14,8,2263,1640,0,3
20,30,21310,23339,21310,23339,16,6,2466,1120,0,3
17,28,17542,20843,17542,20843,13,10,1992,1894,0,3
9,8,21141,23996,21141,23996,12,9,1859,1471,0,3
6,8,15688,20022,15712,20043,7,8,1079,1374,0,3
13,24,19287,22305,19287,22305,12,9,1807,1666,0,3
29,38,13539,17778,13539,17778,11,10,2205,2335,0,3
8,8,18084,19764,18084,19764,12,10,1751,1438,0,3
12,17,18700,22262,18722,22287,12,8,2060,1641,0,3
33,42,16339,20769,16339,20769,14,8,2754,2165,0,3
28,42,17296,19635,17296,19635,14,7,2248,1604,0,3
9,6,20513,22074,20513,22074,14,9,2096,1470,0,3
8,7,15959,22798,15956,22800,13,9,2002,1385,0,3
14,29,17983,20831,17983,20831,7,7,1167,1466,0,3
21,38,21865,24830,20330,24613,10,8,1504,1381,0,3
6,5,19751,21017,19751,21017,11,9,1685,1396,0,3
22,42,21536,21940,17608,20104,8,7,1209,1221,0,3
34,45,22437,26062,22437,26062,12,7,2186,1669,0,3
10,8,16334,20641,16334,20641,12,8,1878,1400,0,3
29,39,20334,23451,20334,23451,17,7,2704,1282,0,3
20,25,20646,23118,20646,23118,11,8,2290,2187,0,3
5,8,17058,23107,17054,23109,9,9,1306,1355,0,3
18,29,18723,22073,18723,22073,13,10,1878,1671,0,3
5,4,20084,23510,20073,23517,11,8,1703,1313,0,3
25,37,19055,22650,19055,22650,14,9,2247,1705,0,3
15,25,15421,19688,14093,19361,12,10,1702,1566,0,3
14,10,17398,21770,17398,21770,14,8,2376,1541,0,3
23,35,20046,23718,20046,23718,14,9,2229,1680,0,3
9,10,19313,23865,19313,23865,11,9,1808,1944,0,3
6,6,22224,24393,22224,24393,10,9,1546,1461,0,3
24,41,20290,19910,20290,19910,9,7,1809,1973,0,3
29,31,14190,19101,14190,19101,15,9,2692,2030,0,3
31,44,19790,23328,19747,23363,11,8,1892,1941,0,3
20,35,20902,23424,20902,23424,13,7,2248,1557,0,3
9,8,21555,24446,21555,24446,13,9,2001,1560,0,3
28,47,19974,22140,18269,21633,7,7,1428,1947,0,3
6,6,15789,21105,14830,21632,11,8,1737,1281,0,3
14,28,12041,16577,10576,17061,9,9,1735,1750,0,3
12,24,16860,21362,15764,22006,9,8,1815,1752,0,3
17,29,18168,21210,18035,21301,11,8,1861,1613,0,3
9,6,19331,24067,19331,24067,15,8,2425,1511,0,3
11,12,19675,23448,17877,23501,25,37,6104,15173,0,3
10,9,15907,19911,15907,19911,10,7,1637,1308,0,3
15,22,20154,23139,20154,23139,16,8,2480,1572,0,3
5,8,17673,21005,17194,21151,6,8,908,1329,0,2
9,40,25847,22102,25847,22102,6,1,650,311,1,3
30,41,18625,21507,18625,21507,12,9,2106,1911,0,3
14,27,18333,20175,16815,19039,11,9,1679,1495,0,3
29,41,17701,21327,17701,21327,13,9,2442,2332,0,3
18,35,20896,24153,19870,24413,12,9,1712,1431,0,3
10,8,17139,21913,17139,21913,13,11,1914,1603,0,3
16,32,18914,22377,18235,22788,9,9,1641,2044,0,3
0,0,33046,25308,33046,25308,6,0,864,497,1,3
16,32,13964,16814,12014,17724,9,9,1464,1450,0,10
13,26,19172,22399,19172,22399,13,8,1924,1292,0,3
14,29,21053,26146,21052,26146,8,8,1425,1647,0,3
25,39,18938,21085,18938,21085,14,8,2483,1979,0,3
0,0,32587,24800,32587,24800,6,0,588,69,1,3
0,0,32863,25091,32863,25091,6,0,590,69,1,3
0,0,32673,24900,32673,24900,6,0,626,13,1,3
0,0,32618,24826,32618,24826,6,0,626,12,1,3
3,5,17503,19890,17503,19890,7,8,1249,1622,0,3
31,44,20843,22739,18566,22191,10,9,2053,2396,0,3
22,34,16839,20959,16839,20959,13,8,2246,2005,0,3
8,6,18857,22702,18857,22702,11,8,1935,1634,0,3
29,43,14653,19579,14653,19579,13,8,2056,1387,0,3
25,48,24285,24315,24285,24315,10,8,1624,1694,0,3
8,7,21111,24184,20806,24380,12,8,1862,1310,0,3
30,46,16215,19990,16215,19990,10,8,1678,1898,0,3
10,7,20833,23758,20833,23758,15,8,2260,1373,0,3
16,29,17930,19986,16470,19498,12,9,1828,1550,0,3
14,25,20783,23215,19595,22964,11,9,1703,1754,0,3
9,9,15463,19157,15463,19158,13,9,1928,1358,0,3
17,19,15261,22182,15261,22182,16,10,2214,1513,0,3
6,4,20232,22348,20232,22348,10,7,1529,1246,0,3
10,6,18602,22524,18602,22524,15,7,2335,1287,0,3
8,7,15026,18110,15026,18110,11,9,1620,1460,0,3
17,24,17321,21974,17321,21974,12,8,1972,1603,0,3
15,31,17887,20886,17887,20886,10,7,1993,1949,0,3
16,28,21644,24522,21644,24522,10,8,1646,1527,0,3
18,34,18077,21335,16506,20961,7,8,966,1305,0,3
7,6,17968,21219,15975,20833,9,8,1563,1657,0,3
7,6,18582,22540,18582,22540,12,8,1822,1466,0,3
17,28,20926,22897,20926,22897,12,9,2343,2066,0,3
30,42,23106,24522,23106,24522,13,8,2044,1661,0,3
25,39,19514,20700,18039,20558,9,7,1812,2008,0,3
8,9,16785,20192,16785,20192,10,8,1664,1527,0,3
10,8,16745,21028,14585,19697,13,9,2089,1512,0,3
23,37,18310,22390,18265,22426,14,7,2335,1721,0,3
18,35,19166,20525,19166,20525,7,8,1317,2147,0,3
14,27,19150,21512,19150,21512,10,10,1658,2076,0,3
0,0,32788,25007,32788,25007,6,0,1128,574,1,3
19,25,16636,20885,16636,20885,14,8,2316,1663,0,3
10,8,16444,19591,16444,19591,14,9,2204,1355,0,3
8,13,22502,23235,22502,23235,9,8,1493,1700,0,3
7,7,15038,19240,15037,19240,10,9,1609,1511,0,3
17,32,19035,23122,19035,23122,13,8,1982,1296,0,3
9,8,21119,24177,21119,24177,14,10,2030,1504,0,3
18,31,15402,17240,15402,17240,12,9,2202,2058,0,3
12,29,19781,22064,19781,22064,7,7,1417,1888,0,3
14,15,21358,23288,21358,23288,13,7,2329,1493,0,3
14,23,11947,17134,11948,17134,8,6,1378,1629,0,3
8,6,16380,19399,16380,19399,13,9,1881,1442,0,3
18,31,13362,19221,13362,19221,13,9,1977,1458,0,3
28,59,17601,21914,17601,21914,12,8,1841,1344,0,3
8,6,20061,22907,20061,22907,13,9,1856,1384,0,3
15,34,17810,22502,17810,22502,10,6,1645,1302,0,3
18,27,16565,19571,16565,19571,7,7,1288,1855,0,3
7,9,17516,19889,17516,19889,7,8,1038,1436,0,3
29,45,18500,22137,16946,21493,8,7,1546,2092,0,3
0,0,29767,21793,29767,21793,6,0,595,70,1,3
20,25,18651,22860,17241,22189,17,10,2533,1810,0,3
0,0,33055,25317,33055,25317,6,0,590,70,1,3
0,0,33159,25393,33159,25393,6,0,624,17,1,3
21,33,20498,24534,20498,24534,12,7,2301,1915,0,3
7,6,15331,19297,15331,19297,10,9,1502,1414,0,3
18,30,19318,22638,17507,22068,13,10,2196,2003,0,3
22,29,21687,24752,20396,24973,18,7,2672,1109,0,3
23,38,18658,22620,18658,22620,9,9,1591,1685,0,3
7,5,18229,21316,18229,21316,12,8,1954,1440,0,3
15,8,17997,21774,17997,21774,17,7,2690,1343,0,3
24,41,18780,23097,17443,23061,8,9,1336,1997,0,3
17,25,19400,22287,19400,22287,13,8,2198,1621,0,3
13,28,17458,22677,17458,22677,8,8,1596,1754,0,3
26,38,20676,23370,20676,23370,13,8,2190,1804,0,3
7,7,12904,16226,12905,16225,12,9,1787,1535,0,3
9,8,17042,20291,17042,20291,12,10,1673,1706,0,3
44,48,17507,19256,17507,19256,11,6,2392,1800,0,3
26,44,20441,23488,17671,23172,9,9,1979,2587,0,3
14,23,22796,24991,22796,24991,11,8,2228,2177,0,3
