B1,B2,B3,A1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,A2,class
22 ,36 ,1305 ,1 ,17235 ,21686 ,470301632 ,17235 ,21686 ,470294377 ,15 ,8 ,62 ,2355 ,1655 ,2740094 ,3 ,0 
26 ,40 ,1582 ,1 ,19638 ,21715 ,471522304 ,19638 ,21715 ,471522304 ,10 ,9 ,78 ,1772 ,1828 ,3341010 ,3 ,0 
24 ,39 ,1497 ,1 ,23305 ,23797 ,566277734 ,23305 ,23797 ,566277734 ,13 ,9 ,79 ,2263 ,2078 ,4316520 ,3 ,0 
29 ,60 ,3585 ,1 ,20665 ,23252 ,540634407 ,20665 ,23252 ,540634407 ,13 ,9 ,89 ,2058 ,1591 ,2530064 ,3 ,0 
10 ,8 ,71 ,1 ,19552 ,22625 ,511902219 ,19552 ,22625 ,511902219 ,12 ,10 ,94 ,1740 ,1440 ,2073532 ,3 ,0 
6 ,5 ,23 ,1 ,20827 ,23326 ,544094335 ,20827 ,23326 ,544088837 ,10 ,8 ,66 ,1546 ,1388 ,1925546 ,3 ,0 
24 ,40 ,1638 ,1 ,17477 ,22112 ,488935416 ,16765 ,22129 ,489698180 ,12 ,8 ,67 ,2092 ,1669 ,2786358 ,3 ,0 
36 ,55 ,3046 ,1 ,19929 ,22806 ,520122456 ,19929 ,22806 ,520122456 ,15 ,8 ,64 ,2402 ,1657 ,2744088 ,3 ,0 
22 ,35 ,1260 ,1 ,19433 ,23099 ,533567318 ,19433 ,23099 ,533567318 ,11 ,8 ,58 ,2012 ,1756 ,3083310 ,3 ,0 
24 ,39 ,1491 ,1 ,20810 ,22799 ,519775318 ,20810 ,22799 ,519775318 ,18 ,6 ,40 ,2647 ,947 ,895910 ,3 ,0 
20 ,28 ,806 ,1 ,20329 ,23603 ,557085749 ,20329 ,23603 ,557085749 ,15 ,8 ,66 ,2450 ,1597 ,2551343 ,3 ,0 
12 ,26 ,658 ,1 ,17939 ,21937 ,481228583 ,17937 ,21938 ,481254549 ,10 ,8 ,72 ,1702 ,1547 ,2394209 ,3 ,0 
15 ,25 ,627 ,1 ,18362 ,21645 ,468514194 ,18362 ,21645 ,468521962 ,12 ,9 ,72 ,1983 ,1779 ,3164338 ,3 ,0 
14 ,27 ,742 ,1 ,16326 ,20711 ,428944209 ,16326 ,20711 ,428944209 ,9 ,7 ,56 ,1508 ,1544 ,2382774 ,3 ,0 
14 ,18 ,310 ,1 ,20651 ,23468 ,550760504 ,20651 ,23468 ,550760504 ,15 ,9 ,86 ,2277 ,1654 ,2734857 ,3 ,0 
7 ,5 ,25 ,1 ,21277 ,22725 ,516431491 ,21277 ,22725 ,516431491 ,12 ,7 ,55 ,1894 ,1488 ,2214205 ,3 ,0 
9 ,8 ,57 ,1 ,20150 ,24254 ,588252361 ,20150 ,24254 ,588252361 ,13 ,10 ,106 ,1821 ,1597 ,2550670 ,3 ,0 
20 ,31 ,975 ,1 ,23305 ,25029 ,626471762 ,23305 ,25029 ,626471762 ,16 ,7 ,52 ,2433 ,1202 ,1444998 ,3 ,0 
13 ,20 ,403 ,1 ,18782 ,21008 ,441347115 ,18782 ,21008 ,441347115 ,14 ,9 ,76 ,2080 ,1580 ,2495753 ,3 ,0 
9 ,13 ,165 ,1 ,19979 ,23299 ,542856327 ,19979 ,23299 ,542850181 ,30 ,75 ,5668 ,67631 ,362137 ,131000000000 ,3 ,0 
24 ,39 ,1513 ,1 ,21339 ,23209 ,538671404 ,20052 ,23181 ,537340791 ,13 ,10 ,101 ,2162 ,2047 ,4191531 ,3 ,0 
16 ,28 ,762 ,1 ,18652 ,20472 ,419096205 ,18652 ,20472 ,419096205 ,14 ,8 ,64 ,2324 ,1785 ,3185100 ,3 ,0 
9 ,8 ,72 ,1 ,19604 ,22514 ,506898657 ,19604 ,22514 ,506898657 ,13 ,11 ,114 ,1689 ,1537 ,2361859 ,3 ,0 
9 ,9 ,88 ,1 ,19375 ,21838 ,476876904 ,19375 ,21838 ,476876904 ,10 ,9 ,81 ,1516 ,1599 ,2556597 ,3 ,0 
15 ,25 ,623 ,1 ,21003 ,21981 ,483155044 ,21003 ,21981 ,483155044 ,14 ,8 ,61 ,2203 ,1509 ,2276747 ,3 ,0 
25 ,42 ,1754 ,1 ,17869 ,21901 ,479633944 ,17869 ,21901 ,479633944 ,12 ,8 ,72 ,1896 ,1727 ,2981254 ,3 ,0 
22 ,28 ,767 ,1 ,19118 ,23500 ,552242774 ,19118 ,23500 ,552242774 ,19 ,6 ,34 ,3139 ,1418 ,2011146 ,3 ,0 
14 ,26 ,668 ,1 ,21655 ,23045 ,531080060 ,21651 ,23048 ,531206126 ,11 ,8 ,63 ,1845 ,1636 ,2675860 ,3 ,0 
12 ,23 ,517 ,1 ,16222 ,19264 ,371095294 ,16459 ,19690 ,387678213 ,11 ,8 ,72 ,1800 ,1789 ,3200505 ,3 ,0 
11 ,7 ,47 ,1 ,15471 ,20790 ,432226659 ,15471 ,20790 ,432226659 ,17 ,9 ,74 ,2481 ,1323 ,1749452 ,3 ,0 
12 ,8 ,61 ,1 ,20951 ,23425 ,548747925 ,20951 ,23425 ,548747925 ,15 ,8 ,62 ,2374 ,1513 ,2290351 ,3 ,0 
21 ,32 ,1053 ,1 ,22109 ,23657 ,559666074 ,22109 ,23657 ,559666074 ,14 ,7 ,55 ,2016 ,1200 ,1439732 ,3 ,0 
10 ,11 ,132 ,1 ,16729 ,20015 ,400608360 ,16729 ,20015 ,400608360 ,12 ,10 ,110 ,1681 ,1571 ,2466770 ,3 ,0 
28 ,45 ,2043 ,1 ,14405 ,20404 ,416306917 ,14405 ,20404 ,416306917 ,10 ,9 ,81 ,1886 ,2320 ,5381002 ,3 ,0 
12 ,8 ,65 ,1 ,20901 ,22521 ,507205820 ,20901 ,22521 ,507205820 ,15 ,8 ,70 ,2171 ,1228 ,1506991 ,3 ,0 
12 ,18 ,311 ,1 ,20606 ,24681 ,609152183 ,20606 ,24681 ,609170842 ,15 ,7 ,48 ,2418 ,1316 ,1731164 ,3 ,0 
4 ,24 ,560 ,1 ,32596 ,24806 ,615334421 ,32596 ,24806 ,615334421 ,6 ,1 ,1 ,685 ,361 ,129985 ,3 ,1 
14 ,41 ,1662 ,1 ,32865 ,25095 ,629775037 ,32865 ,25095 ,629775037 ,6 ,1 ,1 ,544 ,160 ,25545 ,3 ,1 
0 ,0 ,0 ,1 ,32760 ,25006 ,625316126 ,32760 ,25006 ,625316126 ,6 ,1 ,0 ,1145 ,576 ,331787 ,3 ,1 
0 ,0 ,0 ,1 ,32661 ,24817 ,615888118 ,32661 ,24817 ,615888118 ,7 ,1 ,0 ,1153 ,574 ,329363 ,3 ,1 
10 ,7 ,51 ,1 ,18849 ,21966 ,482490158 ,18849 ,21966 ,482490158 ,15 ,9 ,86 ,2153 ,1348 ,1818189 ,3 ,0 
12 ,6 ,32 ,1 ,19463 ,22055 ,486408586 ,19463 ,22055 ,486408586 ,18 ,6 ,33 ,2708 ,871 ,758965 ,3 ,0 
14 ,20 ,410 ,1 ,13906 ,17885 ,319881137 ,13906 ,17885 ,319881137 ,12 ,8 ,61 ,1921 ,1623 ,2632764 ,3 ,0 
6 ,6 ,42 ,1 ,18066 ,23615 ,557658100 ,18066 ,23615 ,557658100 ,10 ,9 ,79 ,1489 ,1342 ,1801520 ,3 ,0 
13 ,21 ,432 ,1 ,25065 ,25406 ,645460242 ,25065 ,25406 ,645460242 ,12 ,8 ,67 ,1990 ,1758 ,3089462 ,3 ,0 
15 ,25 ,643 ,1 ,18592 ,22770 ,518458833 ,18592 ,22770 ,518458833 ,14 ,9 ,80 ,2201 ,1577 ,2486372 ,3 ,0 
22 ,32 ,994 ,1 ,20228 ,22361 ,500017961 ,20228 ,22361 ,500017961 ,14 ,10 ,93 ,2327 ,1830 ,3348131 ,3 ,0 
40 ,47 ,2193 ,1 ,21830 ,24537 ,602044161 ,21830 ,24537 ,602044161 ,15 ,8 ,62 ,2552 ,1802 ,3248660 ,3 ,0 
21 ,29 ,825 ,1 ,20050 ,24259 ,588478959 ,20050 ,24259 ,588478959 ,13 ,7 ,43 ,2381 ,1829 ,3344163 ,3 ,0 
22 ,25 ,607 ,1 ,21245 ,22029 ,485288200 ,21245 ,22029 ,485288200 ,17 ,6 ,38 ,3082 ,1623 ,2634581 ,3 ,0 
32 ,49 ,2408 ,1 ,19303 ,22773 ,518615579 ,19304 ,22773 ,518603702 ,8 ,8 ,62 ,1506 ,2008 ,4030747 ,3 ,0 
21 ,41 ,1649 ,1 ,20859 ,23960 ,574074980 ,20859 ,23960 ,574074980 ,12 ,9 ,90 ,1970 ,1736 ,3015327 ,3 ,0 
19 ,32 ,1050 ,1 ,20693 ,23954 ,573781255 ,20693 ,23954 ,573781255 ,11 ,9 ,75 ,1655 ,1532 ,2345908 ,3 ,0 
10 ,8 ,63 ,1 ,19978 ,23523 ,553314960 ,18640 ,23216 ,538992543 ,14 ,10 ,98 ,1984 ,1411 ,1992102 ,3 ,0 
19 ,31 ,962 ,1 ,19216 ,24270 ,589032332 ,19216 ,24270 ,589032332 ,15 ,6 ,42 ,2255 ,1091 ,1189864 ,3 ,0 
9 ,7 ,43 ,1 ,21457 ,24813 ,615668443 ,21456 ,24813 ,615692105 ,13 ,8 ,72 ,2030 ,1417 ,2007456 ,3 ,0 
24 ,38 ,1430 ,1 ,16823 ,22321 ,498239146 ,16823 ,22321 ,498231671 ,11 ,6 ,42 ,1934 ,1623 ,2632872 ,3 ,0 
15 ,21 ,435 ,1 ,20199 ,22829 ,521142827 ,20199 ,22828 ,521132730 ,15 ,8 ,60 ,2466 ,1670 ,2788368 ,3 ,0 
40 ,48 ,2283 ,1 ,20630 ,23766 ,564836126 ,20630 ,23766 ,564836126 ,12 ,9 ,86 ,1977 ,1735 ,3011518 ,3 ,0 
14 ,27 ,713 ,1 ,17458 ,21864 ,478043505 ,17458 ,21864 ,478043505 ,11 ,9 ,82 ,1526 ,1420 ,2016012 ,3 ,0 
22 ,35 ,1233 ,1 ,19598 ,23136 ,535257324 ,19598 ,23136 ,535257324 ,12 ,9 ,84 ,1956 ,2013 ,4054168 ,3 ,0 
16 ,32 ,1000 ,1 ,20626 ,22208 ,493186189 ,20626 ,22208 ,493186189 ,13 ,9 ,80 ,1877 ,1414 ,1998632 ,3 ,0 
24 ,41 ,1686 ,1 ,18659 ,22196 ,492641877 ,18659 ,22196 ,492641877 ,9 ,8 ,64 ,1562 ,1821 ,3317024 ,3 ,0 
12 ,9 ,73 ,1 ,19737 ,21314 ,454301971 ,19737 ,21314 ,454301971 ,16 ,10 ,108 ,2295 ,1767 ,3121608 ,3 ,0 
10 ,9 ,74 ,1 ,19356 ,21359 ,456200775 ,18707 ,21426 ,459064808 ,13 ,9 ,85 ,2006 ,1563 ,2441838 ,3 ,0 
23 ,35 ,1257 ,1 ,14715 ,17872 ,319395190 ,14715 ,17872 ,319395190 ,16 ,9 ,79 ,2613 ,1966 ,3863547 ,3 ,0 
21 ,33 ,1120 ,1 ,20208 ,22263 ,495653216 ,20208 ,22263 ,495653216 ,14 ,7 ,54 ,2233 ,1324 ,1752377 ,3 ,0 
16 ,24 ,595 ,1 ,19356 ,22248 ,494969159 ,19356 ,22248 ,494969159 ,10 ,6 ,41 ,1779 ,1629 ,2652276 ,3 ,0 
15 ,28 ,801 ,1 ,21068 ,22490 ,505791146 ,18974 ,22469 ,504843057 ,12 ,10 ,103 ,1818 ,1928 ,3716934 ,3 ,0 
10 ,7 ,47 ,1 ,20329 ,22760 ,518032265 ,20329 ,22760 ,518032265 ,15 ,9 ,82 ,2191 ,1316 ,1730884 ,3 ,0 
15 ,17 ,298 ,1 ,15692 ,21526 ,463354750 ,15692 ,21526 ,463364872 ,13 ,9 ,82 ,2239 ,1606 ,2580057 ,3 ,0 
9 ,9 ,73 ,1 ,14683 ,18153 ,329521091 ,13934 ,18139 ,329037943 ,12 ,11 ,111 ,1836 ,1787 ,3192523 ,3 ,0 
17 ,30 ,893 ,1 ,19177 ,23398 ,547467314 ,19172 ,23401 ,547598376 ,13 ,9 ,73 ,2122 ,1700 ,2888825 ,3 ,0 
30 ,43 ,1814 ,1 ,20351 ,22258 ,495438335 ,19837 ,22527 ,507458779 ,10 ,9 ,74 ,1709 ,2126 ,4521330 ,3 ,0 
12 ,19 ,374 ,1 ,21617 ,23221 ,539207143 ,21617 ,23221 ,539207143 ,12 ,8 ,60 ,2035 ,1841 ,3388788 ,3 ,0 
23 ,38 ,1433 ,1 ,17687 ,21316 ,454357097 ,17687 ,21316 ,454353774 ,11 ,8 ,61 ,1661 ,1363 ,1858234 ,3 ,0 
10 ,13 ,161 ,1 ,15546 ,19231 ,369824285 ,15546 ,19231 ,369824285 ,12 ,9 ,73 ,1731 ,1318 ,1737134 ,3 ,0 
10 ,7 ,52 ,1 ,18405 ,21925 ,480689521 ,18405 ,21925 ,480689521 ,16 ,8 ,68 ,2317 ,1225 ,1499686 ,3 ,0 
16 ,28 ,810 ,1 ,21641 ,24304 ,590669797 ,21641 ,24304 ,590669797 ,13 ,9 ,77 ,2124 ,1814 ,3291992 ,3 ,0 
8 ,13 ,182 ,1 ,15854 ,18167 ,330042968 ,15854 ,18167 ,330042968 ,6 ,6 ,37 ,997 ,1550 ,2401471 ,3 ,0 
13 ,10 ,92 ,1 ,21112 ,23336 ,544569965 ,21112 ,23336 ,544569965 ,15 ,10 ,91 ,2081 ,1431 ,2048791 ,3 ,0 
25 ,35 ,1213 ,1 ,18821 ,23080 ,532696091 ,18821 ,23080 ,532696091 ,17 ,9 ,87 ,2441 ,1320 ,1741901 ,3 ,0 
33 ,47 ,2191 ,1 ,17001 ,20645 ,426205379 ,17001 ,20645 ,426205379 ,14 ,8 ,58 ,2707 ,2387 ,5696616 ,3 ,0 
16 ,29 ,820 ,1 ,21395 ,23484 ,551511177 ,21395 ,23484 ,551511177 ,13 ,9 ,84 ,2065 ,1699 ,2886874 ,3 ,0 
15 ,28 ,788 ,1 ,19327 ,22675 ,514135946 ,19327 ,22675 ,514135946 ,11 ,9 ,82 ,1698 ,1847 ,3409911 ,3 ,0 
33 ,46 ,2074 ,1 ,22444 ,25530 ,651791953 ,21740 ,25854 ,668408964 ,14 ,8 ,61 ,2502 ,1903 ,3619721 ,3 ,0 
11 ,19 ,368 ,1 ,18930 ,22748 ,517456799 ,18921 ,22753 ,517680735 ,11 ,8 ,71 ,1737 ,1609 ,2589115 ,3 ,0 
5 ,4 ,20 ,1 ,19524 ,22096 ,488244972 ,19524 ,22096 ,488244972 ,10 ,8 ,65 ,1411 ,1301 ,1691499 ,3 ,0 
24 ,30 ,896 ,1 ,18521 ,21291 ,453287802 ,18521 ,21291 ,453287802 ,18 ,10 ,91 ,2727 ,1610 ,2593136 ,3 ,0 
32 ,47 ,2210 ,1 ,19860 ,24602 ,605258613 ,19953 ,24552 ,602817431 ,16 ,10 ,104 ,2520 ,1801 ,3242101 ,3 ,0 
26 ,39 ,1490 ,1 ,19560 ,21006 ,441265395 ,19560 ,21006 ,441265395 ,14 ,9 ,78 ,1957 ,1345 ,1810197 ,3 ,0 
0 ,0 ,0 ,1 ,32020 ,25092 ,629627434 ,32020 ,25092 ,629627434 ,7 ,1 ,0 ,588 ,58 ,3321 ,3 ,1 
9 ,9 ,77 ,1 ,19150 ,23193 ,537918828 ,17826 ,22807 ,520153909 ,10 ,9 ,73 ,1518 ,1482 ,2195910 ,3 ,0 
9 ,7 ,54 ,1 ,20524 ,23255 ,540791555 ,20524 ,23255 ,540791555 ,13 ,9 ,80 ,1922 ,1447 ,2093785 ,3 ,0 
18 ,33 ,1066 ,1 ,21743 ,23245 ,540346961 ,21070 ,23416 ,548292218 ,13 ,8 ,67 ,2077 ,1686 ,2841718 ,3 ,0 
20 ,38 ,1429 ,1 ,19879 ,22809 ,520246320 ,19879 ,22809 ,520246320 ,11 ,8 ,67 ,1547 ,1395 ,1947081 ,3 ,0 
17 ,29 ,866 ,1 ,18076 ,21396 ,457767798 ,18076 ,21396 ,457767798 ,14 ,8 ,63 ,2304 ,1785 ,3185791 ,3 ,0 
9 ,10 ,92 ,1 ,19167 ,22241 ,494648087 ,19167 ,22241 ,494648087 ,12 ,11 ,115 ,1643 ,1533 ,2350788 ,3 ,0 
7 ,8 ,66 ,1 ,17976 ,21626 ,467685984 ,17976 ,21626 ,467685984 ,9 ,10 ,97 ,1283 ,1531 ,2344927 ,3 ,0 
31 ,38 ,1462 ,1 ,17901 ,20859 ,435083363 ,17901 ,20859 ,435083363 ,9 ,7 ,53 ,1862 ,2396 ,5741018 ,3 ,0 
32 ,48 ,2311 ,1 ,19272 ,20835 ,434089727 ,19576 ,20984 ,440319513 ,9 ,8 ,60 ,1567 ,1952 ,3810439 ,3 ,0 
11 ,8 ,57 ,1 ,22011 ,24859 ,617983112 ,22011 ,24859 ,617983112 ,16 ,9 ,90 ,2260 ,1369 ,1874084 ,3 ,0 
20 ,29 ,833 ,1 ,16873 ,20459 ,418564125 ,16873 ,20459 ,418564125 ,12 ,7 ,56 ,2161 ,1572 ,2470213 ,3 ,0 
5 ,6 ,33 ,1 ,19729 ,21194 ,449183751 ,19729 ,21194 ,449183751 ,8 ,8 ,69 ,1202 ,1321 ,1745651 ,3 ,0 
12 ,27 ,724 ,1 ,16154 ,19899 ,395984911 ,15188 ,20011 ,400452411 ,10 ,8 ,62 ,1637 ,1675 ,2806768 ,3 ,0 
11 ,8 ,60 ,1 ,18474 ,23212 ,538809440 ,18474 ,23212 ,538809440 ,16 ,9 ,86 ,2333 ,1465 ,2146526 ,3 ,0 
23 ,36 ,1289 ,1 ,19421 ,22307 ,497607000 ,18352 ,22289 ,496783006 ,14 ,8 ,67 ,2191 ,1585 ,2512135 ,3 ,0 
22 ,39 ,1525 ,1 ,22407 ,24956 ,622804130 ,22407 ,24956 ,622804130 ,12 ,5 ,28 ,1885 ,1255 ,1574964 ,3 ,0 
22 ,36 ,1307 ,1 ,16414 ,21645 ,468525955 ,16414 ,21645 ,468525955 ,11 ,10 ,92 ,1656 ,1877 ,3524527 ,3 ,0 
15 ,26 ,682 ,1 ,16527 ,20327 ,413174241 ,16527 ,20327 ,413167632 ,12 ,10 ,92 ,1701 ,1568 ,2458813 ,3 ,0 
20 ,31 ,956 ,1 ,18471 ,22079 ,487495857 ,18471 ,22079 ,487495857 ,16 ,8 ,68 ,2375 ,1368 ,1870842 ,3 ,0 
11 ,8 ,58 ,1 ,16683 ,22423 ,502804682 ,16674 ,22428 ,502996188 ,16 ,9 ,87 ,2261 ,1303 ,1697661 ,3 ,0 
16 ,37 ,1341 ,1 ,18045 ,19799 ,392019398 ,18023 ,19813 ,392570642 ,5 ,6 ,39 ,830 ,1298 ,1683850 ,3 ,0 
16 ,27 ,734 ,1 ,17376 ,19766 ,390710136 ,17376 ,19766 ,390710136 ,14 ,9 ,77 ,2292 ,1813 ,3288617 ,3 ,0 
19 ,30 ,917 ,1 ,17634 ,22015 ,484640458 ,16412 ,21630 ,467858053 ,12 ,8 ,64 ,2125 ,1801 ,3243398 ,3 ,0 
10 ,6 ,41 ,1 ,14823 ,21257 ,451855948 ,14823 ,21257 ,451855948 ,12 ,8 ,66 ,2157 ,1680 ,2821783 ,4 ,0 
7 ,6 ,41 ,1 ,21267 ,24244 ,587781179 ,21267 ,24244 ,587781179 ,11 ,8 ,67 ,1680 ,1284 ,1648859 ,3 ,0 
9 ,7 ,50 ,1 ,16742 ,21748 ,472977043 ,16742 ,21748 ,472977043 ,14 ,11 ,120 ,2004 ,1795 ,3220528 ,3 ,0 
40 ,55 ,2986 ,1 ,15206 ,18885 ,356650532 ,15206 ,18885 ,356650532 ,11 ,9 ,77 ,1705 ,1851 ,3427496 ,3 ,0 
21 ,35 ,1212 ,1 ,18570 ,22693 ,514993601 ,18570 ,22693 ,514985783 ,14 ,9 ,72 ,2460 ,2058 ,4234026 ,3 ,0 
25 ,37 ,1371 ,1 ,15167 ,20109 ,404378341 ,15168 ,20109 ,404363178 ,15 ,9 ,89 ,1958 ,1401 ,1962854 ,3 ,0 
10 ,6 ,40 ,1 ,19119 ,21228 ,450621371 ,19119 ,21228 ,450621371 ,16 ,7 ,56 ,2341 ,1092 ,1193108 ,3 ,0 
17 ,27 ,735 ,1 ,19504 ,21431 ,459303856 ,18163 ,21088 ,444708103 ,14 ,9 ,72 ,2313 ,1427 ,2037342 ,3 ,0 
16 ,31 ,946 ,1 ,19313 ,21649 ,468670996 ,17770 ,21306 ,453941919 ,11 ,9 ,86 ,1549 ,1449 ,2100762 ,3 ,0 
17 ,31 ,961 ,1 ,17510 ,22154 ,490814633 ,17510 ,22154 ,490814633 ,12 ,10 ,100 ,1780 ,1965 ,3859277 ,3 ,0 
31 ,45 ,2039 ,1 ,19303 ,21655 ,468932901 ,19303 ,21655 ,468932901 ,12 ,9 ,77 ,2189 ,2120 ,4495421 ,3 ,0 
20 ,46 ,2093 ,1 ,20274 ,23396 ,547395395 ,20274 ,23396 ,547395395 ,12 ,9 ,82 ,1862 ,1530 ,2340353 ,3 ,0 
20 ,32 ,1005 ,1 ,18422 ,23480 ,551309289 ,18422 ,23480 ,551309289 ,10 ,8 ,66 ,1968 ,1956 ,3824131 ,3 ,0 
14 ,26 ,663 ,1 ,18674 ,22983 ,528223619 ,18674 ,22983 ,528223619 ,14 ,7 ,56 ,2256 ,1644 ,2701583 ,3 ,0 
12 ,55 ,3027 ,1 ,33076 ,25295 ,639823929 ,33076 ,25295 ,639823929 ,7 ,1 ,2 ,611 ,231 ,53155 ,3 ,1 
8 ,29 ,829 ,1 ,32729 ,24920 ,621002947 ,32729 ,24920 ,621002947 ,6 ,1 ,1 ,1105 ,600 ,360111 ,3 ,1 
24 ,34 ,1172 ,1 ,16473 ,19696 ,387943450 ,16473 ,19696 ,387943450 ,15 ,9 ,87 ,2506 ,2047 ,4188271 ,3 ,0 
9 ,7 ,55 ,1 ,20601 ,22706 ,515568994 ,20601 ,22706 ,515568994 ,14 ,9 ,87 ,1952 ,1400 ,1960794 ,3 ,0 
15 ,9 ,81 ,1 ,22191 ,23849 ,568767556 ,22191 ,23849 ,568767556 ,16 ,8 ,67 ,2701 ,1446 ,2092255 ,3 ,0 
9 ,9 ,74 ,1 ,18372 ,24410 ,595840605 ,18354 ,24419 ,596289747 ,11 ,9 ,76 ,1630 ,1503 ,2260353 ,3 ,0 
9 ,8 ,68 ,1 ,22105 ,23836 ,568173429 ,20811 ,24011 ,576510462 ,13 ,10 ,96 ,1809 ,1452 ,2109013 ,3 ,0 
10 ,10 ,109 ,1 ,19246 ,21832 ,476621902 ,18336 ,21777 ,474231052 ,12 ,10 ,105 ,1829 ,1746 ,3049223 ,3 ,0 
16 ,31 ,976 ,1 ,17040 ,22575 ,509608178 ,17040 ,22575 ,509608178 ,11 ,9 ,81 ,1818 ,1703 ,2901675 ,3 ,0 
9 ,8 ,60 ,1 ,17399 ,21474 ,461152076 ,16208 ,21442 ,459755325 ,15 ,8 ,71 ,2313 ,1482 ,2196210 ,3 ,0 
10 ,6 ,42 ,1 ,17180 ,21775 ,474155668 ,17165 ,21783 ,474515278 ,15 ,8 ,67 ,2288 ,1198 ,1435864 ,3 ,0 
25 ,51 ,2572 ,1 ,17747 ,19759 ,390420442 ,17747 ,19759 ,390420442 ,15 ,8 ,61 ,2332 ,1394 ,1942345 ,3 ,0 
14 ,26 ,655 ,1 ,17386 ,21419 ,458759661 ,17386 ,21419 ,458759661 ,12 ,9 ,76 ,1862 ,1609 ,2588527 ,3 ,0 
14 ,25 ,647 ,1 ,21262 ,23868 ,569659761 ,19894 ,23389 ,547036322 ,12 ,9 ,88 ,1706 ,1546 ,2390766 ,3 ,0 
9 ,9 ,86 ,1 ,19116 ,20991 ,440622689 ,19116 ,20991 ,440622689 ,12 ,10 ,103 ,1727 ,1619 ,2620168 ,3 ,0 
26 ,40 ,1611 ,1 ,16019 ,20517 ,420952726 ,15160 ,20732 ,429810458 ,11 ,8 ,63 ,2184 ,1966 ,3864885 ,3 ,0 
12 ,13 ,160 ,1 ,20267 ,23946 ,573430767 ,20267 ,23946 ,573430767 ,14 ,7 ,52 ,2071 ,1148 ,1319015 ,3 ,0 
13 ,11 ,114 ,1 ,17041 ,21384 ,457274558 ,17041 ,21384 ,457274558 ,14 ,11 ,123 ,1874 ,1543 ,2379776 ,3 ,0 
22 ,37 ,1353 ,1 ,20832 ,23924 ,572353393 ,19515 ,23757 ,564377761 ,12 ,10 ,91 ,1922 ,1780 ,3168540 ,3 ,0 
18 ,56 ,3123 ,1 ,20409 ,21590 ,466132657 ,20940 ,22178 ,491869366 ,12 ,9 ,90 ,1745 ,1463 ,2140388 ,3 ,0 
16 ,30 ,884 ,1 ,22284 ,24639 ,607064858 ,22284 ,24639 ,607064858 ,12 ,9 ,74 ,1823 ,1445 ,2087452 ,3 ,0 
33 ,46 ,2113 ,1 ,18500 ,21997 ,483880936 ,18499 ,21998 ,483903967 ,10 ,9 ,77 ,1868 ,2479 ,6145924 ,3 ,0 
19 ,28 ,809 ,1 ,22332 ,23236 ,539900365 ,22332 ,23236 ,539900365 ,13 ,9 ,73 ,2099 ,1883 ,3544311 ,3 ,0 
7 ,8 ,57 ,1 ,16014 ,20683 ,427805605 ,16014 ,20683 ,427805605 ,10 ,9 ,81 ,1350 ,1408 ,1982735 ,3 ,0 
17 ,18 ,336 ,1 ,20095 ,23510 ,552736707 ,20095 ,23510 ,552733513 ,13 ,10 ,97 ,1990 ,1730 ,2992756 ,3 ,0 
11 ,8 ,65 ,1 ,20119 ,23022 ,529990857 ,20414 ,23219 ,539128459 ,15 ,9 ,87 ,2311 ,1569 ,2461029 ,3 ,0 
11 ,7 ,43 ,1 ,18099 ,20211 ,408482333 ,16732 ,19726 ,389112182 ,15 ,8 ,63 ,2129 ,1289 ,1660275 ,3 ,0 
31 ,47 ,2206 ,1 ,20509 ,22775 ,518721867 ,20509 ,22775 ,518721867 ,12 ,9 ,81 ,1853 ,1679 ,2819719 ,3 ,0 
14 ,26 ,660 ,1 ,18347 ,21206 ,449707463 ,18345 ,21208 ,449762365 ,12 ,9 ,90 ,2034 ,1856 ,3446022 ,3 ,0 
18 ,31 ,989 ,1 ,13969 ,18323 ,335731149 ,13969 ,18323 ,335727685 ,11 ,8 ,65 ,1943 ,1774 ,3145756 ,3 ,0 
13 ,27 ,712 ,1 ,17646 ,21191 ,449077105 ,17646 ,21191 ,449077105 ,11 ,8 ,63 ,1784 ,1753 ,3073740 ,3 ,0 
11 ,16 ,267 ,1 ,19902 ,23669 ,560223173 ,19045 ,23475 ,551062121 ,12 ,9 ,87 ,1862 ,1599 ,2555915 ,3 ,0 
23 ,38 ,1472 ,1 ,18063 ,21106 ,445470010 ,18063 ,21106 ,445470010 ,12 ,10 ,96 ,1948 ,1870 ,3497368 ,3 ,0 
25 ,37 ,1382 ,1 ,21043 ,22126 ,489558725 ,21043 ,22126 ,489558725 ,11 ,9 ,74 ,1913 ,1906 ,3632401 ,3 ,0 
7 ,7 ,51 ,1 ,18447 ,21926 ,480729736 ,18447 ,21926 ,480729736 ,11 ,10 ,91 ,1668 ,1569 ,2461514 ,3 ,0 
22 ,34 ,1130 ,1 ,15809 ,20760 ,430987802 ,15805 ,20762 ,431077169 ,13 ,9 ,75 ,2310 ,1704 ,2903595 ,3 ,0 
13 ,9 ,84 ,1 ,18890 ,21985 ,483341112 ,18890 ,21985 ,483341112 ,13 ,8 ,67 ,2163 ,1597 ,2549563 ,3 ,0 
15 ,33 ,1079 ,1 ,14610 ,17707 ,313553746 ,14610 ,17707 ,313553746 ,8 ,8 ,65 ,1150 ,1317 ,1735086 ,3 ,0 
