B1,B2,B3,A1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,A2,class
7.0 ,8.2 ,66.4 ,1,16483.0 ,19505.7 ,380470843.6 ,16483.3 ,19505.4 ,380462054.7 ,10.7 ,9.9 ,98.1 ,1631.9 ,1612.7 ,2600709.6 ,3,0
14.7 ,27.4 ,751.2 ,1,19920.0 ,22296.5 ,497133789.1 ,19920.0 ,22296.5 ,497133789.1 ,10.6 ,8.9 ,79.9 ,1554.7 ,1492.8 ,2228518.9 ,3,0
18.6 ,35.9 ,1288.5 ,1,18655.3 ,22241.6 ,494687515.4 ,17784.9 ,21740.4 ,472645499.0 ,14.3 ,10.1 ,102.9 ,2186.1 ,1598.5 ,2555295.7 ,3,0
27.6 ,55.9 ,3127.8 ,1,20505.3 ,24071.2 ,579423405.9 ,20505.3 ,24071.2 ,579423405.9 ,13.4 ,8.4 ,70.6 ,2028.5 ,1350.4 ,1823602.0 ,3,0
14.5 ,28.1 ,789.3 ,1,18307.6 ,21766.7 ,473789797.3 ,18307.6 ,21766.7 ,473789797.3 ,9.4 ,7.9 ,61.6 ,1561.0 ,1651.8 ,2728518.1 ,3,0
8.5 ,7.6 ,57.9 ,1,21268.9 ,22899.5 ,524384936.7 ,21268.9 ,22899.5 ,524384936.7 ,13.9 ,9.4 ,88.0 ,2103.8 ,1556.0 ,2421110.0 ,3,0
19.8 ,33.2 ,1099.8 ,1,15444.2 ,21455.6 ,460342623.7 ,15443.7 ,21455.8 ,460351198.1 ,13.5 ,9.4 ,88.9 ,2020.7 ,1374.8 ,1890163.9 ,3,0
0.1 ,0.0 ,0.0 ,1,32470.9 ,24717.8 ,610970414.1 ,32470.9 ,24717.8 ,610970414.1 ,6.5 ,0.5 ,0.3 ,575.0 ,14.0 ,196.0 ,3,1
0.1 ,0.0 ,0.0 ,1,32471.5 ,24718.4 ,610998594.4 ,32471.5 ,24718.4 ,610998594.4 ,6.5 ,0.5 ,0.3 ,1152.8 ,573.8 ,329189.3 ,3,1
25.1 ,34.8 ,1208.5 ,1,18569.9 ,22800.8 ,519877162.8 ,19417.3 ,22743.4 ,517262894.5 ,12.8 ,8.0 ,64.1 ,2216.0 ,1807.5 ,3266997.1 ,3,0
25.7 ,39.4 ,1548.4 ,1,19235.1 ,22850.9 ,522164420.6 ,19235.1 ,22850.9 ,522164420.6 ,13.0 ,8.0 ,64.0 ,2088.1 ,1799.7 ,3238979.8 ,3,0
16.8 ,25.7 ,658.9 ,1,17435.7 ,19805.3 ,392248011.9 ,16766.9 ,19941.1 ,397648890.6 ,13.9 ,9.5 ,89.2 ,2164.9 ,1616.5 ,2613163.2 ,3,0
8.1 ,6.9 ,48.2 ,1,15035.2 ,20709.3 ,428875713.5 ,12673.7 ,19423.2 ,377259562.4 ,12.3 ,9.3 ,85.7 ,1770.3 ,1424.8 ,2030079.7 ,3,0
17.3 ,31.0 ,959.9 ,1,16011.7 ,21039.0 ,442639648.2 ,16011.5 ,21039.1 ,442642335.9 ,11.2 ,7.0 ,48.7 ,1701.0 ,1178.4 ,1388596.2 ,3,0
10.7 ,8.4 ,70.5 ,1,22421.8 ,22509.7 ,506687777.3 ,19311.8 ,21853.9 ,477591762.6 ,15.4 ,10.6 ,112.5 ,2442.7 ,2138.0 ,4570944.2 ,3,0
21.9 ,33.6 ,1126.7 ,1,16439.9 ,20273.3 ,411004771.2 ,14601.7 ,18966.6 ,359732957.6 ,16.2 ,8.2 ,67.4 ,2291.3 ,1248.8 ,1559537.1 ,3,0
8.6 ,6.6 ,43.5 ,1,16878.6 ,20707.6 ,428803079.4 ,16878.6 ,20707.6 ,428803079.4 ,13.2 ,9.2 ,84.1 ,2213.8 ,1856.1 ,3445270.1 ,3,0
16.7 ,33.6 ,1126.2 ,1,23855.8 ,25265.3 ,638336613.6 ,23855.8 ,25265.3 ,638336613.6 ,11.8 ,8.6 ,73.9 ,1956.1 ,1939.7 ,3762452.0 ,3,0
21.2 ,31.9 ,1017.8 ,1,19107.8 ,21453.2 ,460239752.9 ,19107.8 ,21453.2 ,460239752.9 ,17.1 ,7.7 ,59.4 ,2728.3 ,1307.7 ,1709940.8 ,3,0
7.1 ,6.7 ,44.2 ,1,15754.5 ,19240.3 ,370189631.6 ,14787.6 ,19350.4 ,374436279.2 ,11.2 ,9.7 ,93.2 ,1620.9 ,1452.3 ,2109208.2 ,3,0
19.3 ,36.4 ,1323.4 ,1,20568.3 ,22394.6 ,501515993.9 ,20568.3 ,22394.6 ,501515993.9 ,10.0 ,7.7 ,59.9 ,1694.5 ,1751.2 ,3066684.5 ,3,0
9.7 ,3.9 ,15.4 ,1,23120.9 ,24873.2 ,618677930.7 ,23120.9 ,24873.2 ,618677930.7 ,14.6 ,6.8 ,46.5 ,2059.9 ,1148.3 ,1318663.9 ,3,0
487.6 ,2769.0 ,7667465.4 ,1,28115.6 ,21795.9 ,475059558.5 ,28115.6 ,21795.9 ,475059558.5 ,38.8 ,184.4 ,34004.1 ,6085.6 ,30503.9 ,930490479.1 ,3,1
17.7 ,33.2 ,1102.9 ,1,16341.9 ,19036.0 ,362368093.2 ,16341.9 ,19036.0 ,362368093.2 ,12.8 ,8.5 ,72.4 ,2017.7 ,1446.9 ,2093456.0 ,3,0
22.6 ,34.0 ,1155.0 ,1,13699.5 ,20377.0 ,415221126.0 ,13699.5 ,20377.0 ,415221126.0 ,14.2 ,9.6 ,91.3 ,2411.9 ,2225.7 ,4953729.3 ,3,0
20.0 ,34.8 ,1210.0 ,1,13556.7 ,17410.9 ,303138538.7 ,13556.7 ,17410.9 ,303138538.7 ,14.2 ,8.3 ,68.7 ,2170.8 ,1458.0 ,2125829.3 ,3,0
7.0 ,6.7 ,45.0 ,1,16373.3 ,20646.1 ,426262848.9 ,16373.6 ,20645.9 ,426252775.4 ,10.3 ,8.1 ,66.2 ,1462.6 ,1254.0 ,1572540.3 ,3,0
19.1 ,35.9 ,1291.4 ,1,23561.0 ,24771.1 ,613605806.4 ,22424.7 ,25221.3 ,636112565.3 ,11.8 ,9.4 ,88.2 ,1800.1 ,1727.6 ,2984483.0 ,3,0
16.1 ,23.9 ,572.3 ,1,19379.5 ,23825.4 ,567649924.9 ,19379.7 ,23825.3 ,567643466.4 ,14.4 ,9.2 ,84.6 ,2174.2 ,1481.4 ,2194421.7 ,3,0
22.0 ,36.4 ,1326.3 ,1,15071.9 ,18841.1 ,354985366.0 ,15071.5 ,18841.2 ,354990721.7 ,10.5 ,9.4 ,88.7 ,1837.2 ,1834.9 ,3366891.2 ,3,0
12.4 ,25.7 ,658.1 ,1,17242.5 ,22055.1 ,486427272.0 ,17242.5 ,22055.1 ,486427272.0 ,9.9 ,9.2 ,85.4 ,1496.9 ,1603.2 ,2570101.3 ,3,0
19.0 ,32.9 ,1083.8 ,1,18383.6 ,20821.9 ,433552577.5 ,18383.6 ,20821.9 ,433552577.5 ,14.2 ,7.6 ,57.7 ,2316.4 ,1597.4 ,2551527.6 ,3,0
21.7 ,31.6 ,1001.2 ,1,18301.9 ,21848.5 ,477355721.1 ,18301.9 ,21848.5 ,477355721.1 ,14.4 ,7.8 ,60.3 ,2456.5 ,1679.7 ,2821495.6 ,3,0
17.5 ,32.1 ,1027.6 ,1,14164.2 ,19620.3 ,384956350.8 ,14164.2 ,19620.3 ,384956350.8 ,12.6 ,9.1 ,82.4 ,1968.6 ,1625.8 ,2643145.8 ,3,0
0.6 ,8.3 ,69.0 ,1,32652.8 ,24868.9 ,618462093.5 ,32652.8 ,24868.9 ,618462093.5 ,6.5 ,0.6 ,0.3 ,586.3 ,74.4 ,5537.9 ,3,1
0.1 ,0.0 ,0.0 ,1,32785.5 ,25014.8 ,625740162.9 ,32785.5 ,25014.8 ,625740162.9 ,6.5 ,0.5 ,0.3 ,589.3 ,70.1 ,4915.2 ,3,1
18.8 ,30.6 ,938.3 ,1,22683.5 ,25172.0 ,633628459.6 ,20691.4 ,24827.4 ,616400066.1 ,15.2 ,9.4 ,88.2 ,2370.8 ,1603.3 ,2570639.0 ,3,0
19.4 ,30.8 ,945.4 ,1,17604.1 ,20443.9 ,417952706.4 ,17604.1 ,20443.9 ,417952706.4 ,12.1 ,9.4 ,87.5 ,1757.1 ,1553.4 ,2413173.0 ,3,0
16.6 ,30.8 ,947.6 ,1,19833.2 ,20857.2 ,435024088.1 ,19833.2 ,20857.2 ,435024088.1 ,14.2 ,9.4 ,87.9 ,2212.1 ,1584.1 ,2509390.3 ,3,0
24.2 ,39.3 ,1543.6 ,1,20203.3 ,22900.6 ,524438783.1 ,20203.3 ,22900.6 ,524438783.1 ,10.4 ,8.1 ,64.8 ,1802.4 ,1692.1 ,2863051.1 ,3,0
30.4 ,39.8 ,1586.2 ,1,18190.2 ,22622.9 ,511796723.3 ,18190.2 ,22622.9 ,511796723.3 ,17.1 ,6.4 ,41.0 ,2815.7 ,1454.3 ,2114871.3 ,3,0
25.1 ,38.7 ,1500.3 ,1,20245.5 ,22114.6 ,489055900.7 ,20245.5 ,22114.6 ,489055900.7 ,10.5 ,6.4 ,40.9 ,1689.7 ,1351.8 ,1827359.5 ,3,0
12.3 ,26.3 ,690.4 ,1,18024.5 ,22062.6 ,486760242.7 ,18023.9 ,22063.0 ,486774105.5 ,10.2 ,8.3 ,69.1 ,1517.3 ,1439.5 ,2072154.0 ,3,0
5.3 ,6.4 ,40.5 ,1,21501.7 ,24277.5 ,589395143.3 ,20362.1 ,24641.1 ,607183047.6 ,9.7 ,8.4 ,69.8 ,1506.7 ,1338.8 ,1792460.8 ,3,0
16.4 ,28.4 ,807.7 ,1,22033.1 ,24781.9 ,614144219.8 ,21827.5 ,24493.3 ,599920557.2 ,13.9 ,7.7 ,58.7 ,2016.0 ,1222.2 ,1493861.1 ,3,0
16.2 ,30.9 ,954.1 ,1,16289.2 ,19827.7 ,393138847.0 ,16289.2 ,19827.7 ,393138847.0 ,9.5 ,5.8 ,34.1 ,1780.8 ,1680.9 ,2825288.1 ,3,0
9.9 ,17.6 ,310.3 ,1,16672.6 ,22757.9 ,517923517.3 ,16672.8 ,22757.8 ,517916498.9 ,8.3 ,8.1 ,65.4 ,1476.6 ,1895.2 ,3591624.1 ,3,0
11.0 ,16.3 ,265.9 ,1,14777.8 ,20297.2 ,411974788.1 ,14777.9 ,20297.1 ,411971832.9 ,10.7 ,8.6 ,73.5 ,1858.1 ,1766.0 ,3118697.7 ,3,0
25.6 ,38.8 ,1503.6 ,1,16335.7 ,21483.6 ,461546127.3 ,16335.7 ,21483.6 ,461546127.3 ,9.6 ,8.6 ,74.0 ,1572.5 ,1744.7 ,3044077.0 ,3,0
11.2 ,9.8 ,96.0 ,1,22702.5 ,25491.8 ,649829517.1 ,22702.5 ,25491.8 ,649829517.1 ,13.1 ,10.1 ,101.1 ,1892.8 ,1542.3 ,2378532.2 ,3,0
7.6 ,7.5 ,56.5 ,1,20847.9 ,23051.2 ,531359568.3 ,20847.9 ,23051.2 ,531359568.3 ,12.4 ,10.2 ,104.0 ,1767.7 ,1552.9 ,2411406.5 ,3,0
18.7 ,26.9 ,722.3 ,1,16622.9 ,21506.4 ,462526252.9 ,16622.9 ,21506.4 ,462526252.9 ,16.8 ,9.6 ,91.9 ,2332.4 ,1356.3 ,1839474.3 ,3,0
7.6 ,8.1 ,64.8 ,1,17931.5 ,20524.0 ,421234571.8 ,17931.5 ,20524.0 ,421234571.8 ,11.1 ,10.0 ,99.3 ,1533.2 ,1484.7 ,2204439.5 ,3,0
12.0 ,6.3 ,40.2 ,1,19673.0 ,24179.1 ,584627375.1 ,19673.0 ,24179.1 ,584627375.1 ,17.3 ,7.4 ,54.8 ,2493.0 ,1195.7 ,1429796.9 ,3,0
16.3 ,10.5 ,110.6 ,1,16685.3 ,20365.0 ,414731681.1 ,16685.3 ,20365.0 ,414731681.1 ,15.4 ,8.4 ,70.3 ,2462.5 ,1698.7 ,2885492.7 ,3,0
7.3 ,5.1 ,25.8 ,1,20716.0 ,22825.3 ,520994951.9 ,20716.0 ,22825.3 ,520991819.5 ,12.1 ,7.8 ,60.0 ,1824.2 ,1233.1 ,1520459.1 ,3,0
32.9 ,55.6 ,3086.4 ,1,19721.9 ,24419.4 ,596307754.2 ,19722.2 ,24419.2 ,596295360.9 ,10.8 ,9.1 ,82.8 ,1927.5 ,2056.4 ,4228954.6 ,3,0
7.8 ,9.1 ,82.2 ,1,23074.6 ,21241.2 ,451187848.9 ,23074.6 ,21241.2 ,451187848.9 ,13.3 ,9.5 ,89.2 ,1968.7 ,1472.7 ,2168775.4 ,3,0
6.4 ,5.4 ,29.6 ,1,21137.5 ,21228.8 ,450660919.5 ,21137.5 ,21228.8 ,450660919.5 ,11.8 ,8.0 ,63.3 ,1799.6 ,1362.5 ,1856493.7 ,3,0
22.9 ,32.1 ,1032.3 ,1,16662.1 ,20185.6 ,407456627.6 ,16662.1 ,20185.6 ,407456627.6 ,15.1 ,9.8 ,96.9 ,2489.6 ,1540.9 ,2374315.6 ,3,0
15.6 ,27.9 ,779.3 ,1,22445.6 ,24540.8 ,602250812.2 ,21663.5 ,24758.3 ,612974157.6 ,11.5 ,8.5 ,72.8 ,1729.4 ,1421.2 ,2019849.5 ,3,0
30.9 ,45.7 ,2091.5 ,1,16164.8 ,20412.5 ,416669219.4 ,16165.1 ,20412.2 ,416658445.4 ,12.4 ,9.2 ,83.8 ,2093.1 ,1981.6 ,3926657.9 ,3,0
18.8 ,29.6 ,877.0 ,1,18954.7 ,22794.0 ,519565749.5 ,18954.7 ,22794.0 ,519565749.5 ,13.1 ,8.6 ,73.5 ,2326.7 ,2003.4 ,4013499.1 ,3,0
18.6 ,28.3 ,800.4 ,1,18716.4 ,22257.6 ,495400412.3 ,17910.1 ,22267.9 ,495858200.0 ,14.3 ,6.9 ,47.4 ,2469.1 ,1871.8 ,3503545.1 ,3,0
19.5 ,31.0 ,961.5 ,1,22703.7 ,24995.7 ,624785411.0 ,22703.7 ,24995.7 ,624785411.0 ,12.7 ,7.1 ,50.7 ,2088.9 ,1468.9 ,2157537.9 ,3,0
5.6 ,5.1 ,25.8 ,1,18661.7 ,21927.3 ,480806339.2 ,18661.7 ,21927.3 ,480806339.2 ,11.0 ,7.5 ,56.5 ,1762.2 ,1368.7 ,1873251.3 ,3,0
21.5 ,35.2 ,1241.4 ,1,19634.4 ,24048.4 ,578323056.5 ,18691.1 ,24206.8 ,585968630.2 ,9.2 ,7.6 ,57.5 ,1596.5 ,1758.2 ,3091263.3 ,3,0
11.9 ,9.5 ,90.8 ,1,16647.3 ,20781.6 ,431872952.7 ,16647.3 ,20781.6 ,431872952.7 ,12.6 ,7.9 ,62.1 ,1898.4 ,1245.6 ,1551599.2 ,3,0
17.8 ,29.8 ,885.8 ,1,14468.9 ,17899.9 ,320405699.4 ,14465.7 ,17901.5 ,320463806.8 ,13.6 ,8.9 ,79.7 ,2579.5 ,2084.1 ,4343336.6 ,3,0
11.6 ,18.8 ,353.1 ,1,19217.9 ,22170.6 ,491535304.8 ,18421.2 ,22177.3 ,491831234.0 ,11.5 ,9.5 ,89.4 ,1706.4 ,1427.3 ,2037125.8 ,3,0
17.0 ,26.4 ,697.7 ,1,13541.6 ,16838.9 ,283548136.3 ,13541.6 ,16838.9 ,283548136.3 ,14.2 ,9.7 ,93.3 ,2205.3 ,1692.3 ,2863917.7 ,3,0
14.0 ,16.2 ,262.3 ,1,18020.3 ,21549.9 ,464396095.4 ,18020.3 ,21549.9 ,464396095.4 ,15.3 ,7.9 ,62.2 ,2366.4 ,1522.1 ,2316789.7 ,3,0
9.6 ,12.6 ,159.5 ,1,18324.6 ,21884.2 ,478918288.4 ,18324.6 ,21884.2 ,478918288.4 ,11.6 ,8.5 ,72.0 ,1638.7 ,1342.9 ,1803357.8 ,3,0
14.5 ,16.7 ,278.9 ,1,19959.1 ,23137.0 ,535319744.7 ,19959.1 ,23137.0 ,535319744.7 ,13.8 ,9.7 ,93.8 ,2225.1 ,1770.3 ,3133896.6 ,3,0
24.3 ,36.0 ,1292.8 ,1,19412.9 ,22545.7 ,508307175.8 ,19412.9 ,22545.7 ,508307175.8 ,13.9 ,9.4 ,88.8 ,2187.8 ,1738.1 ,3020855.2 ,3,0
19.7 ,30.4 ,925.0 ,1,20597.1 ,24979.1 ,623954280.8 ,20597.1 ,24979.1 ,623954280.8 ,16.4 ,8.7 ,76.2 ,2641.7 ,1777.0 ,3157859.4 ,3,0
12.2 ,25.8 ,666.4 ,1,21385.0 ,23907.5 ,571568230.9 ,19487.5 ,23872.5 ,569897568.0 ,11.3 ,8.0 ,63.8 ,1996.6 ,1800.7 ,3242586.6 ,3,0
10.4 ,9.8 ,96.1 ,1,14566.1 ,19095.4 ,364634185.8 ,14566.1 ,19095.4 ,364634185.8 ,11.5 ,7.4 ,55.4 ,1652.4 ,1264.1 ,1597875.1 ,3,0
7.0 ,6.4 ,41.5 ,1,18393.9 ,21977.7 ,483019614.2 ,18393.9 ,21977.7 ,483019614.2 ,11.0 ,9.3 ,85.6 ,1509.4 ,1387.9 ,1926278.6 ,3,0
18.1 ,32.0 ,1021.4 ,1,17022.8 ,21125.8 ,446299665.1 ,17022.8 ,21125.8 ,446299665.1 ,10.0 ,9.4 ,88.5 ,1669.9 ,1965.7 ,3863900.9 ,3,0
21.4 ,46.6 ,2171.5 ,1,17283.1 ,21149.6 ,447303428.0 ,17283.1 ,21149.6 ,447303428.0 ,14.6 ,9.1 ,81.8 ,2094.0 ,1411.7 ,1992883.8 ,3,0
19.7 ,31.0 ,957.6 ,1,20301.2 ,22994.4 ,528740869.9 ,20301.2 ,22994.4 ,528740869.9 ,16.5 ,6.5 ,42.4 ,2630.1 ,1311.2 ,1719194.3 ,3,0
30.3 ,42.4 ,1795.8 ,1,20415.1 ,24589.2 ,604629861.2 ,20415.3 ,24589.0 ,604620789.6 ,12.7 ,8.5 ,71.9 ,2328.6 ,1820.4 ,3313743.3 ,3,0
30.6 ,37.9 ,1433.1 ,1,23207.1 ,25349.2 ,642582212.5 ,23207.1 ,25349.2 ,642582212.5 ,15.6 ,8.3 ,69.1 ,2723.0 ,2121.5 ,4500864.0 ,3,0
34.0 ,59.1 ,3491.8 ,1,20573.7 ,23049.4 ,531276601.9 ,20573.7 ,23049.4 ,531276601.9 ,10.3 ,7.2 ,51.6 ,2105.2 ,2303.1 ,5304253.1 ,3,0
17.7 ,27.8 ,771.5 ,1,18806.4 ,22892.3 ,524057175.2 ,18806.4 ,22892.3 ,524057175.2 ,10.9 ,7.4 ,54.7 ,2188.5 ,2095.6 ,4391639.8 ,3,0
7.8 ,8.8 ,77.0 ,1,21382.8 ,22089.7 ,487956289.2 ,21382.8 ,22089.7 ,487956289.2 ,9.8 ,10.0 ,100.2 ,1578.3 ,1792.6 ,3213348.1 ,3,0
814.7 ,3550.7 ,12607433.5 ,1,23289.1 ,21640.4 ,468307649.4 ,23289.1 ,21640.4 ,468307649.4 ,46.1 ,182.2 ,33185.9 ,7130.6 ,28456.6 ,809778430.3 ,3,1
15.1 ,23.1 ,532.7 ,1,18615.1 ,21395.5 ,457767382.1 ,18615.1 ,21395.5 ,457767382.1 ,12.0 ,7.5 ,56.3 ,1961.3 ,1516.7 ,2300263.8 ,3,0
0.1 ,0.0 ,0.0 ,2,32966.9 ,25232.6 ,636683925.7 ,32966.9 ,25232.6 ,636683925.7 ,6.5 ,0.5 ,0.3 ,589.3 ,69.7 ,4860.6 ,3,1
36.6 ,28.4 ,803.7 ,3,17537.0 ,21443.1 ,459804355.3 ,17537.0 ,21443.1 ,459804355.3 ,3.8 ,2.5 ,6.5 ,267.2 ,338.3 ,114465.5 ,8,0
21.8 ,30.7 ,941.1 ,1,16156.9 ,19571.3 ,383033695.7 ,15574.1 ,19736.9 ,389543924.2 ,15.7 ,7.7 ,58.6 ,2435.9 ,1399.8 ,1959320.7 ,3,0
23.3 ,36.7 ,1349.9 ,1,17727.4 ,20804.2 ,432812784.1 ,17727.4 ,20804.2 ,432812784.1 ,14.2 ,8.2 ,66.5 ,2318.8 ,1805.1 ,3258458.2 ,3,0
10.3 ,7.9 ,61.8 ,1,20391.4 ,23170.7 ,536883275.9 ,20391.4 ,23170.7 ,536883275.9 ,15.2 ,10.0 ,100.0 ,2143.9 ,1499.3 ,2248022.9 ,3,0
19.9 ,16.4 ,270.1 ,1,17907.5 ,20691.0 ,428117787.3 ,17907.5 ,20691.0 ,428117787.3 ,18.2 ,8.8 ,77.3 ,2838.5 ,1668.4 ,2783651.3 ,3,0
10.5 ,7.9 ,61.6 ,1,19568.2 ,23529.0 ,553615183.3 ,19566.9 ,23529.8 ,553652204.1 ,15.6 ,8.2 ,67.8 ,2484.8 ,1367.5 ,1870056.2 ,3,0
12.6 ,19.3 ,371.5 ,1,14973.0 ,19154.0 ,366877139.3 ,14973.0 ,19154.0 ,366877139.3 ,10.3 ,9.1 ,83.4 ,1537.5 ,1555.2 ,2418717.9 ,3,0
17.0 ,32.1 ,1028.8 ,1,19401.4 ,23887.3 ,570601641.2 ,17290.7 ,23245.8 ,540365531.8 ,11.1 ,9.0 ,80.1 ,1509.0 ,1348.7 ,1818947.1 ,3,0
14.3 ,28.2 ,796.7 ,1,14284.2 ,18773.1 ,352430723.5 ,14284.2 ,18773.1 ,352430723.5 ,11.9 ,7.9 ,62.8 ,1918.5 ,1771.2 ,3137132.4 ,3,0
16.6 ,22.1 ,488.8 ,1,17411.4 ,19708.1 ,388408173.1 ,17411.4 ,19708.1 ,388408173.1 ,14.5 ,10.7 ,113.3 ,2146.9 ,1705.6 ,2909062.0 ,3,0
18.7 ,28.3 ,802.4 ,1,16705.9 ,21362.8 ,456368345.9 ,16705.9 ,21362.8 ,456368345.9 ,10.9 ,8.1 ,65.6 ,2011.5 ,1959.3 ,3838736.3 ,3,0
16.8 ,33.3 ,1105.5 ,1,17399.1 ,21392.9 ,457654768.6 ,17399.1 ,21392.9 ,457654768.6 ,11.1 ,6.8 ,46.5 ,1634.6 ,1195.9 ,1430168.8 ,3,0
10.7 ,20.4 ,417.2 ,1,17834.3 ,21596.5 ,466408406.0 ,17834.3 ,21596.5 ,466408406.0 ,9.2 ,8.5 ,72.6 ,1426.9 ,1545.7 ,2389258.9 ,3,0
8.2 ,7.5 ,56.7 ,1,12522.1 ,15880.9 ,252202463.7 ,12522.1 ,15880.9 ,252202463.7 ,12.7 ,10.1 ,101.1 ,1813.4 ,1503.9 ,2261841.1 ,3,0
7.7 ,7.2 ,51.7 ,1,23195.9 ,24024.2 ,577161944.3 ,23195.9 ,24024.2 ,577161944.3 ,12.0 ,9.2 ,85.1 ,1713.1 ,1407.3 ,1980563.7 ,3,0
21.6 ,36.3 ,1319.1 ,1,16749.8 ,20442.5 ,417894501.9 ,16749.8 ,20442.5 ,417894501.9 ,10.4 ,8.9 ,79.1 ,1548.0 ,1561.0 ,2436845.3 ,3,0
5.7 ,5.7 ,32.2 ,1,19866.3 ,22464.3 ,504644536.9 ,18133.4 ,22579.7 ,509841721.5 ,10.5 ,8.8 ,76.7 ,1556.8 ,1444.9 ,2087709.2 ,3,0
15.1 ,28.2 ,793.0 ,1,19445.6 ,22208.5 ,493216667.4 ,17675.5 ,21256.0 ,451816629.6 ,11.0 ,10.0 ,99.6 ,1557.1 ,1520.4 ,2311460.2 ,3,0
25.1 ,40.6 ,1645.5 ,1,19548.6 ,20433.4 ,417523445.4 ,19548.6 ,20433.4 ,417523445.4 ,11.8 ,9.4 ,88.2 ,1648.9 ,1518.4 ,2305483.9 ,3,0
23.8 ,35.1 ,1228.2 ,1,17809.5 ,20999.3 ,440969074.2 ,17809.5 ,20999.3 ,440969074.2 ,11.7 ,8.4 ,69.7 ,1752.2 ,1434.5 ,2057737.4 ,3,0
6.2 ,8.6 ,73.4 ,1,22980.5 ,25881.9 ,669872579.3 ,21172.3 ,25520.1 ,651277592.7 ,7.4 ,8.1 ,65.0 ,1090.9 ,1453.8 ,2113593.5 ,3,0
11.2 ,8.2 ,66.7 ,1,15980.7 ,20135.0 ,405419960.3 ,15980.7 ,20135.0 ,405419960.3 ,16.4 ,10.3 ,105.1 ,2327.0 ,1504.9 ,2264856.9 ,3,0
20.2 ,34.2 ,1171.0 ,1,17982.4 ,20856.9 ,435011287.9 ,17982.4 ,20856.9 ,435011287.9 ,11.6 ,8.4 ,69.7 ,1923.7 ,1630.8 ,2659455.4 ,3,0
32.6 ,44.5 ,1975.7 ,1,19380.5 ,22951.9 ,526791311.3 ,19380.5 ,22951.9 ,526791311.3 ,10.4 ,8.5 ,72.6 ,2143.8 ,2283.7 ,5215306.4 ,3,0
12.8 ,9.2 ,83.7 ,1,20258.9 ,22896.7 ,524259458.1 ,19615.4 ,22987.4 ,528421656.5 ,16.9 ,8.8 ,77.5 ,2608.7 ,1736.1 ,3014047.3 ,3,0
21.5 ,28.0 ,781.1 ,1,18698.6 ,21161.5 ,447808879.4 ,18698.6 ,21161.5 ,447808879.4 ,14.9 ,9.6 ,92.6 ,2273.8 ,1799.9 ,3239714.4 ,3,0
20.5 ,31.6 ,997.6 ,1,18479.0 ,23769.8 ,565002646.2 ,18479.0 ,23769.8 ,565002646.2 ,12.0 ,7.8 ,61.4 ,1825.5 ,1445.6 ,2089793.8 ,3,0
13.5 ,24.5 ,598.6 ,2,18405.9 ,21603.8 ,466725123.7 ,18405.9 ,21603.8 ,466725123.7 ,11.1 ,9.6 ,92.3 ,1645.1 ,1568.0 ,2458621.8 ,3,0
7.8 ,7.6 ,57.4 ,3,20719.9 ,23569.0 ,555498031.8 ,20719.9 ,23569.0 ,555498031.8 ,10.0 ,9.2 ,85.4 ,1417.9 ,1460.3 ,2132601.9 ,3,0
26.2 ,38.7 ,1498.0 ,1,17006.8 ,21984.2 ,483306580.6 ,17006.8 ,21984.2 ,483306580.6 ,15.8 ,4.3 ,18.5 ,2546.2 ,758.5 ,575263.7 ,3,0
23.3 ,37.6 ,1416.9 ,1,20585.8 ,24564.0 ,603388541.7 ,20585.5 ,24564.1 ,603395572.4 ,13.3 ,9.3 ,85.8 ,1991.3 ,1434.9 ,2059005.7 ,3,0
13.8 ,27.5 ,755.9 ,1,19204.7 ,19782.7 ,391356228.2 ,19204.7 ,19782.7 ,391356228.2 ,11.3 ,8.9 ,78.7 ,1940.4 ,1910.3 ,3649124.5 ,3,0
27.7 ,40.3 ,1623.8 ,1,18880.2 ,22647.8 ,512921378.6 ,18880.2 ,22647.8 ,512921378.6 ,10.9 ,8.0 ,64.5 ,2326.4 ,2436.3 ,5935735.2 ,3,0
8.4 ,7.8 ,60.2 ,1,21388.8 ,22142.9 ,490309910.4 ,21388.8 ,22142.9 ,490309910.4 ,12.7 ,9.5 ,89.5 ,1871.7 ,1598.1 ,2553861.7 ,3,0
5.8 ,5.6 ,31.8 ,1,16217.1 ,18925.6 ,358176884.4 ,16201.5 ,18934.6 ,358517435.8 ,9.7 ,8.6 ,73.6 ,1419.0 ,1348.1 ,1817237.6 ,3,0
13.8 ,25.6 ,656.2 ,1,17492.8 ,22074.1 ,487265623.0 ,16271.4 ,21645.4 ,468521233.2 ,11.8 ,9.4 ,87.6 ,1890.0 ,1875.9 ,3518934.6 ,3,0
9.4 ,7.6 ,57.7 ,1,17333.5 ,20936.5 ,438336284.6 ,17794.2 ,20655.0 ,426630148.9 ,14.1 ,8.9 ,79.1 ,2162.5 ,1474.2 ,2173143.9 ,3,0
16.3 ,43.9 ,1925.1 ,1,32517.4 ,24758.3 ,612973050.3 ,32517.4 ,24758.3 ,612973050.3 ,6.1 ,1.3 ,1.6 ,534.1 ,158.7 ,25173.6 ,3,1
