B1,B2,B3,A1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,A2,class
12.53 ,13.77 ,189.47 ,1,18522.74 ,22723.85 ,516373543.70 ,18522.74 ,22723.85 ,516373543.70 ,14.15 ,7.77 ,60.30 ,2278.50 ,1609.27 ,2589749.43 ,3,0
37.69 ,45.23 ,2045.78 ,1,19942.14 ,22824.67 ,520965697.30 ,19942.14 ,22824.67 ,520965697.30 ,14.86 ,7.22 ,52.12 ,2662.50 ,2100.22 ,4410936.25 ,3,0
25.14 ,34.12 ,1164.44 ,1,20559.50 ,23504.24 ,552449275.80 ,20559.50 ,23504.24 ,552449275.80 ,15.08 ,8.38 ,70.17 ,2453.60 ,1629.01 ,2653673.89 ,3,0
14.23 ,28.22 ,796.23 ,1,20221.94 ,23277.47 ,541840515.60 ,20221.94 ,23277.47 ,541840515.60 ,11.66 ,8.31 ,69.04 ,1737.59 ,1373.76 ,1887216.24 ,3,0
19.36 ,28.60 ,817.86 ,1,17727.58 ,21881.05 ,478780342.80 ,17727.58 ,21881.05 ,478780342.80 ,14.28 ,9.14 ,83.59 ,2131.11 ,1578.44 ,2491468.99 ,3,0
23.83 ,34.37 ,1180.92 ,1,21013.91 ,23320.94 ,543866126.10 ,21013.91 ,23320.94 ,543866126.10 ,12.82 ,9.10 ,82.79 ,1962.56 ,1713.47 ,2935987.60 ,3,0
24.21 ,44.57 ,1986.76 ,1,20130.00 ,24215.76 ,586403149.10 ,20121.71 ,24220.84 ,586648911.30 ,10.34 ,9.46 ,89.54 ,1597.59 ,1759.37 ,3095386.43 ,3,0
26.37 ,53.36 ,2847.00 ,1,19008.41 ,22167.92 ,491416858.00 ,19008.41 ,22167.92 ,491416858.00 ,11.28 ,8.46 ,71.58 ,1736.88 ,1525.40 ,2326846.86 ,3,0
11.39 ,8.90 ,79.12 ,1,18862.17 ,22245.83 ,494877112.30 ,18862.17 ,22245.83 ,494877112.30 ,14.72 ,10.79 ,116.42 ,1995.00 ,1548.31 ,2397252.56 ,3,0
14.83 ,27.52 ,757.09 ,1,19014.53 ,22860.26 ,522591523.50 ,19014.53 ,22860.26 ,522591523.50 ,10.77 ,9.07 ,82.30 ,1660.71 ,1628.57 ,2652250.21 ,3,0
15.91 ,25.37 ,643.51 ,1,21714.50 ,23231.78 ,539715803.80 ,21705.88 ,23237.87 ,539998493.20 ,14.56 ,8.38 ,70.29 ,2450.94 ,1701.02 ,2893455.56 ,3,0
17.85 ,30.35 ,921.04 ,1,15578.50 ,19150.49 ,366741234.10 ,15578.50 ,19150.49 ,366741234.10 ,14.62 ,8.76 ,76.78 ,2384.35 ,1795.45 ,3223639.53 ,3,0
0.07 ,0.01 ,0.00 ,1,32770.43 ,25036.41 ,626821612.00 ,32770.43 ,25036.41 ,626821612.00 ,6.45 ,0.59 ,0.35 ,861.43 ,499.50 ,249501.68 ,3,1
25.70 ,38.65 ,1493.94 ,1,18753.90 ,22618.68 ,511604749.80 ,18754.17 ,22618.46 ,511594749.80 ,11.87 ,8.06 ,64.92 ,1920.70 ,1478.87 ,2187044.01 ,3,0
13.10 ,18.17 ,330.05 ,1,21917.84 ,25929.80 ,672354645.60 ,21917.84 ,25929.80 ,672354645.60 ,12.81 ,9.10 ,82.84 ,2055.09 ,1857.91 ,3451840.90 ,3,0
15.61 ,27.14 ,736.32 ,1,18637.15 ,20849.22 ,434689913.80 ,18634.51 ,20850.91 ,434760299.00 ,15.06 ,7.64 ,58.29 ,2370.82 ,1282.68 ,1645259.09 ,3,0
9.37 ,6.54 ,42.70 ,1,18650.89 ,22589.87 ,510302382.00 ,18650.89 ,22589.87 ,510302382.00 ,10.33 ,8.40 ,70.56 ,1560.33 ,1380.30 ,1905236.56 ,6,0
44.72 ,44.76 ,2003.60 ,1,18550.50 ,22182.28 ,492053734.90 ,18550.50 ,22182.28 ,492053734.90 ,12.83 ,8.43 ,70.97 ,2197.83 ,1439.76 ,2072910.31 ,3,0
5.20 ,4.97 ,24.67 ,1,17033.56 ,20949.92 ,438898932.80 ,17033.56 ,20949.92 ,438898932.80 ,9.59 ,7.69 ,59.18 ,1409.29 ,1312.44 ,1722488.21 ,3,0
7.47 ,7.79 ,60.61 ,1,20042.24 ,21813.88 ,475845509.80 ,20042.24 ,21813.88 ,475845509.80 ,11.77 ,10.44 ,109.06 ,1673.15 ,1572.36 ,2472315.77 ,3,0
22.54 ,37.66 ,1418.53 ,1,17115.97 ,22143.34 ,490327540.50 ,16412.43 ,22264.67 ,495715676.80 ,13.88 ,7.99 ,63.86 ,2362.75 ,1758.78 ,3093317.63 ,3,0
7.24 ,6.09 ,37.06 ,1,19395.00 ,21848.18 ,477342921.00 ,19395.00 ,21848.18 ,477342921.00 ,12.50 ,8.40 ,70.52 ,1890.90 ,1389.09 ,1929574.09 ,3,0
16.36 ,33.45 ,1118.65 ,1,20673.18 ,21746.73 ,472920307.60 ,20673.18 ,21746.73 ,472920307.60 ,9.32 ,8.24 ,67.94 ,1826.59 ,1916.88 ,3674425.42 ,3,0
30.32 ,45.56 ,2075.80 ,1,20659.22 ,22184.86 ,492167878.60 ,20418.68 ,22302.20 ,497388118.30 ,12.58 ,7.93 ,62.91 ,2017.81 ,1510.80 ,2282507.71 ,3,0
12.23 ,7.40 ,54.80 ,1,14700.55 ,17816.94 ,317443401.00 ,14700.55 ,17816.94 ,317443401.00 ,15.00 ,8.53 ,72.82 ,2331.18 ,1434.87 ,2058851.33 ,3,0
10.49 ,6.83 ,46.65 ,1,20360.60 ,22390.83 ,501349360.80 ,20360.60 ,22390.83 ,501349360.80 ,11.95 ,7.96 ,63.35 ,1905.00 ,1609.66 ,2590999.00 ,3,0
28.54 ,38.75 ,1501.71 ,1,20580.39 ,24060.27 ,578896703.50 ,20580.39 ,24060.27 ,578896703.50 ,18.00 ,6.90 ,47.57 ,2775.82 ,1542.17 ,2378275.00 ,3,0
10.61 ,8.46 ,71.56 ,1,18970.92 ,21122.54 ,446161526.50 ,18970.92 ,21122.54 ,446161526.50 ,12.50 ,9.69 ,93.94 ,1871.92 ,1639.71 ,2688641.46 ,3,0
11.94 ,7.33 ,53.76 ,1,21872.33 ,25021.72 ,626086263.90 ,21872.33 ,25021.72 ,626086263.90 ,17.89 ,6.96 ,48.43 ,2659.17 ,904.22 ,817609.03 ,3,0
14.61 ,14.99 ,224.81 ,1,20221.90 ,22698.79 ,515235253.10 ,20221.90 ,22698.79 ,515235253.10 ,16.00 ,9.19 ,84.42 ,2564.90 ,1631.55 ,2661953.46 ,3,0
14.68 ,29.13 ,848.60 ,1,22392.84 ,22980.53 ,528104716.40 ,22392.84 ,22980.53 ,528104716.40 ,12.16 ,8.93 ,79.82 ,1766.06 ,1380.12 ,1904739.12 ,3,0
17.47 ,28.44 ,808.90 ,1,22471.63 ,24120.34 ,581790707.80 ,22471.63 ,24120.34 ,581790707.80 ,12.90 ,7.77 ,60.36 ,2258.43 ,1825.99 ,3334224.85 ,3,0
24.24 ,40.50 ,1640.12 ,1,14355.30 ,18745.93 ,351409709.00 ,14354.80 ,18746.15 ,351418104.30 ,11.82 ,10.86 ,117.83 ,1873.82 ,1958.01 ,3833795.60 ,3,0
18.04 ,34.87 ,1216.16 ,1,18550.25 ,20785.94 ,432055160.50 ,16617.32 ,20471.76 ,419092881.30 ,10.85 ,8.51 ,72.33 ,1856.55 ,1759.88 ,3097173.05 ,3,0
9.98 ,5.85 ,34.26 ,1,21521.87 ,24076.52 ,579678985.10 ,21521.87 ,24076.52 ,579678985.10 ,15.13 ,7.31 ,53.38 ,2182.23 ,1208.11 ,1459535.65 ,3,0
12.68 ,28.03 ,785.55 ,1,19428.71 ,23018.87 ,529868282.10 ,19428.71 ,23018.87 ,529868282.10 ,9.12 ,8.59 ,73.81 ,1412.50 ,1698.54 ,2885046.54 ,3,0
27.08 ,42.41 ,1798.92 ,1,15935.81 ,19064.70 ,363462650.10 ,15935.81 ,19064.70 ,363462650.10 ,10.65 ,8.29 ,68.69 ,1711.65 ,1789.64 ,3202808.46 ,3,0
7.93 ,6.18 ,38.21 ,1,18739.04 ,21595.96 ,466385394.30 ,18739.04 ,21595.96 ,466385394.30 ,13.92 ,7.92 ,62.66 ,2068.50 ,1303.59 ,1699351.25 ,3,0
11.92 ,27.66 ,764.92 ,1,17922.97 ,21732.54 ,472303275.50 ,17922.97 ,21732.54 ,472303275.50 ,9.88 ,7.68 ,58.99 ,1553.27 ,1359.33 ,1847789.20 ,3,0
7.14 ,5.38 ,28.90 ,1,20602.46 ,22175.93 ,491771634.30 ,20602.46 ,22175.93 ,491771634.30 ,13.54 ,7.54 ,56.89 ,2071.25 ,1173.06 ,1376070.40 ,3,0
13.80 ,14.38 ,206.87 ,1,20204.74 ,23318.12 ,543734577.10 ,20204.74 ,23318.12 ,543734577.10 ,12.74 ,7.17 ,51.43 ,2372.41 ,1680.94 ,2825561.67 ,3,0
10.08 ,7.24 ,52.48 ,1,19095.23 ,20353.27 ,414255445.80 ,16854.32 ,19078.76 ,363999069.50 ,15.42 ,9.27 ,85.86 ,2260.31 ,1408.92 ,1985042.60 ,3,0
11.90 ,6.44 ,41.44 ,1,14877.82 ,22290.03 ,496845294.10 ,14877.82 ,22290.03 ,496845294.10 ,16.41 ,7.63 ,58.24 ,2622.64 ,1242.92 ,1544850.50 ,3,0
9.58 ,6.62 ,43.82 ,1,18362.11 ,23119.51 ,534511628.50 ,18362.11 ,23119.51 ,534511628.50 ,13.32 ,6.79 ,46.08 ,2276.21 ,1549.94 ,2402320.67 ,3,0
32.10 ,46.70 ,2181.06 ,1,17789.82 ,21620.94 ,467465008.00 ,17789.82 ,21620.94 ,467465008.00 ,11.61 ,8.58 ,73.56 ,2235.18 ,2141.98 ,4588086.68 ,3,0
9.27 ,7.51 ,56.43 ,1,16576.54 ,21356.97 ,456120229.20 ,16576.54 ,21356.97 ,456120229.20 ,14.79 ,9.41 ,88.60 ,2064.71 ,1374.34 ,1888816.85 ,3,0
15.49 ,28.84 ,831.88 ,1,20632.93 ,22946.37 ,526535822.90 ,20632.93 ,22946.37 ,526535822.90 ,13.53 ,7.89 ,62.18 ,2127.97 ,1492.11 ,2226386.30 ,3,0
9.88 ,9.34 ,87.31 ,1,11016.36 ,15145.28 ,229379471.80 ,11016.30 ,15145.26 ,229379001.90 ,13.39 ,10.62 ,112.74 ,1882.79 ,1493.18 ,2229572.53 ,3,0
8.07 ,5.47 ,29.89 ,1,19842.06 ,23672.48 ,560386288.70 ,19842.06 ,23672.48 ,560386288.70 ,13.03 ,7.89 ,62.22 ,2050.78 ,1316.89 ,1734185.17 ,3,0
19.74 ,31.20 ,973.17 ,1,21603.98 ,23337.69 ,544647816.60 ,21603.98 ,23337.69 ,544647816.60 ,14.40 ,9.53 ,90.89 ,2196.63 ,1693.02 ,2866328.23 ,3,0
18.14 ,24.14 ,582.92 ,1,18337.32 ,22077.22 ,487403461.40 ,18337.32 ,22077.22 ,487403461.40 ,12.06 ,9.61 ,92.26 ,1675.84 ,1586.17 ,2515918.77 ,3,0
0.08 ,0.01 ,0.00 ,1,32872.44 ,25093.73 ,629695320.10 ,32872.44 ,25093.73 ,629695320.10 ,6.48 ,0.54 ,0.29 ,1151.73 ,574.68 ,330260.32 ,3,1
13.39 ,18.43 ,339.78 ,1,22516.14 ,23589.21 ,556450784.60 ,20826.65 ,22945.45 ,526493517.10 ,10.61 ,8.18 ,66.90 ,1840.94 ,1675.14 ,2806083.44 ,3,0
13.79 ,26.96 ,727.02 ,1,17760.67 ,21041.40 ,442740643.20 ,17760.18 ,21041.68 ,442752192.30 ,11.92 ,8.63 ,74.47 ,1985.72 ,1504.00 ,2262016.15 ,3,0
21.75 ,34.63 ,1199.04 ,1,21075.40 ,22070.24 ,487095483.40 ,21075.40 ,22070.24 ,487095483.40 ,14.90 ,9.35 ,87.49 ,2129.30 ,1302.71 ,1697041.91 ,3,0
6.10 ,6.58 ,43.28 ,1,21449.85 ,23868.31 ,569696108.30 ,21449.85 ,23868.31 ,569696108.30 ,9.54 ,8.70 ,75.63 ,1415.77 ,1427.34 ,2037306.95 ,3,0
20.70 ,39.26 ,1541.64 ,1,17565.83 ,22748.05 ,517473843.50 ,17564.52 ,22748.73 ,517504878.50 ,10.17 ,7.50 ,56.25 ,1945.78 ,1963.49 ,3855277.95 ,3,0
13.25 ,11.78 ,138.64 ,1,23557.85 ,24416.27 ,596154403.40 ,23557.85 ,24416.27 ,596154403.40 ,14.19 ,7.54 ,56.77 ,2211.39 ,1484.89 ,2204898.62 ,3,0
15.72 ,26.70 ,712.64 ,1,20967.96 ,24670.71 ,608644117.90 ,20966.21 ,24671.82 ,608698671.50 ,12.21 ,8.63 ,74.39 ,2107.82 ,1863.21 ,3471541.29 ,3,0
30.49 ,42.45 ,1802.05 ,1,19953.58 ,22930.79 ,525821025.10 ,19953.58 ,22930.79 ,525821025.10 ,12.62 ,8.36 ,69.93 ,2046.73 ,1953.30 ,3815380.58 ,3,0
7.05 ,7.51 ,56.32 ,1,17062.85 ,20854.89 ,434926467.10 ,17062.85 ,20854.89 ,434926467.10 ,10.00 ,9.50 ,90.20 ,1333.75 ,1414.86 ,2001823.89 ,3,0
20.41 ,38.29 ,1466.38 ,1,17455.44 ,20980.39 ,440176610.70 ,17455.44 ,20980.39 ,440176610.70 ,10.25 ,8.11 ,65.69 ,1655.69 ,1836.46 ,3372577.84 ,3,0
19.47 ,24.92 ,621.09 ,1,18330.85 ,22745.05 ,517337139.40 ,18330.85 ,22745.05 ,517337139.40 ,12.00 ,8.21 ,67.35 ,2041.44 ,1925.79 ,3708674.89 ,3,0
15.02 ,27.65 ,764.44 ,1,18971.47 ,22274.76 ,496165112.80 ,17379.63 ,21489.90 ,461815608.50 ,12.62 ,10.14 ,102.82 ,1960.15 ,1900.31 ,3611181.83 ,3,0
13.81 ,28.77 ,827.97 ,1,15714.75 ,19624.69 ,385128578.80 ,15714.75 ,19624.69 ,385128578.80 ,10.00 ,9.02 ,81.44 ,1408.72 ,1382.10 ,1910204.58 ,3,0
7.42 ,35.24 ,1241.92 ,1,27822.92 ,22081.70 ,487601472.80 ,27822.92 ,22081.70 ,487601472.80 ,6.76 ,1.38 ,1.90 ,698.32 ,322.52 ,104017.34 ,3,1
20.28 ,29.93 ,895.62 ,1,17041.37 ,21329.99 ,454968431.80 ,15732.22 ,20466.77 ,418888754.20 ,11.44 ,9.05 ,81.85 ,1754.98 ,1723.35 ,2969925.98 ,3,0
13.03 ,20.64 ,426.10 ,1,17941.68 ,22192.46 ,492505403.80 ,17941.68 ,22192.46 ,492505403.80 ,11.79 ,8.42 ,70.88 ,1793.39 ,1457.26 ,2123611.52 ,3,0
25.05 ,37.74 ,1424.45 ,1,20026.94 ,22733.97 ,516833523.60 ,19019.18 ,22351.49 ,499588941.70 ,13.10 ,9.89 ,97.81 ,2149.33 ,2008.64 ,4034623.69 ,3,0
23.27 ,37.81 ,1429.73 ,1,21580.22 ,23283.80 ,542135500.30 ,21580.22 ,23283.80 ,542135500.30 ,12.61 ,5.68 ,32.24 ,2488.44 ,1819.65 ,3311132.80 ,3,0
21.82 ,35.63 ,1269.19 ,1,14825.00 ,17465.16 ,305031893.90 ,14825.00 ,17465.16 ,305031893.90 ,11.07 ,9.87 ,97.50 ,1759.93 ,1840.93 ,3389036.28 ,3,0
16.60 ,25.74 ,662.34 ,1,17056.79 ,21391.93 ,457614561.70 ,17056.79 ,21391.93 ,457614561.70 ,14.50 ,8.90 ,79.25 ,2248.13 ,1656.32 ,2743388.85 ,3,0
7.33 ,6.66 ,44.35 ,1,15099.47 ,20031.39 ,401256465.30 ,15090.34 ,20035.87 ,401435898.40 ,10.73 ,8.71 ,75.80 ,1810.03 ,1537.62 ,2364279.10 ,3,0
22.07 ,35.38 ,1251.74 ,1,20127.46 ,23059.56 ,531743209.60 ,20127.46 ,23059.56 ,531743209.60 ,11.18 ,8.98 ,80.72 ,1866.54 ,1792.65 ,3213608.96 ,3,0
22.31 ,40.89 ,1671.56 ,1,17618.21 ,19333.65 ,373789946.70 ,17618.21 ,19333.65 ,373789946.70 ,10.39 ,8.44 ,71.17 ,1930.36 ,2295.02 ,5267104.87 ,3,0
28.84 ,37.69 ,1420.54 ,1,18289.68 ,20976.25 ,440003087.60 ,18289.68 ,20976.25 ,440003087.60 ,13.85 ,7.32 ,53.60 ,2259.41 ,1778.74 ,3163907.89 ,3,0
10.68 ,23.62 ,557.74 ,1,16053.22 ,19745.25 ,389874765.20 ,16524.87 ,20390.25 ,415762175.80 ,11.29 ,8.42 ,70.94 ,1675.51 ,1384.31 ,1916314.40 ,3,0
0.07 ,0.01 ,0.00 ,1,32587.63 ,24797.82 ,614931820.00 ,32587.63 ,24797.82 ,614931820.00 ,6.50 ,0.51 ,0.26 ,588.34 ,69.35 ,4809.08 ,3,1
0.06 ,0.01 ,0.00 ,1,32865.08 ,25093.06 ,629661623.70 ,32865.08 ,25093.06 ,629661623.70 ,6.48 ,0.55 ,0.30 ,589.11 ,69.92 ,4888.21 ,3,1
0.05 ,0.01 ,0.00 ,1,32710.43 ,24939.52 ,621979474.80 ,32710.43 ,24939.52 ,621979474.80 ,6.48 ,0.54 ,0.29 ,625.59 ,14.84 ,220.16 ,3,1
0.06 ,0.04 ,0.00 ,1,32554.36 ,24730.23 ,611584044.50 ,32554.36 ,24730.23 ,611584044.50 ,6.50 ,0.53 ,0.28 ,626.60 ,15.22 ,231.56 ,3,1
15.74 ,23.30 ,542.64 ,1,21146.47 ,22099.01 ,488366163.00 ,21146.47 ,22099.01 ,488366163.00 ,13.17 ,7.73 ,59.81 ,2059.13 ,1548.19 ,2396882.72 ,3,0
19.88 ,28.41 ,807.33 ,1,22411.06 ,24215.42 ,586386444.80 ,22411.06 ,24215.42 ,586386444.80 ,15.06 ,8.53 ,72.76 ,2175.62 ,1386.00 ,1920997.41 ,3,0
21.01 ,28.41 ,806.98 ,1,19136.03 ,23258.94 ,540978373.20 ,19124.48 ,23265.81 ,541297967.60 ,16.57 ,8.64 ,74.65 ,2671.67 ,1686.10 ,2842941.96 ,3,0
12.25 ,5.32 ,28.32 ,1,24052.97 ,26148.77 ,683758018.70 ,24052.97 ,26148.77 ,683758018.70 ,18.03 ,6.50 ,42.30 ,2804.00 ,1220.08 ,1488581.87 ,3,0
10.64 ,9.45 ,89.35 ,1,16511.53 ,20596.56 ,424218339.40 ,15587.88 ,20521.81 ,421144499.00 ,13.34 ,9.29 ,86.38 ,1992.84 ,1460.32 ,2132536.50 ,3,0
26.85 ,39.60 ,1567.99 ,1,18482.27 ,21623.52 ,467576807.20 ,18482.27 ,21623.52 ,467576807.20 ,10.58 ,8.53 ,72.78 ,1794.15 ,2050.10 ,4202890.67 ,3,0
25.38 ,32.38 ,1048.27 ,1,15036.04 ,18137.59 ,328972298.50 ,15036.04 ,18137.59 ,328972298.50 ,14.67 ,8.43 ,71.14 ,2575.67 ,1996.33 ,3985319.39 ,3,0
7.60 ,5.77 ,33.34 ,1,18710.47 ,21240.38 ,451153619.40 ,18710.47 ,21240.38 ,451153619.40 ,11.06 ,7.92 ,62.78 ,1829.14 ,1547.77 ,2395587.62 ,3,0
21.34 ,27.48 ,755.15 ,1,18372.77 ,22100.97 ,488452900.30 ,18372.77 ,22100.97 ,488452900.30 ,19.50 ,7.36 ,54.18 ,2948.17 ,1386.06 ,1921147.87 ,3,0
7.02 ,6.49 ,42.06 ,1,18561.79 ,23650.81 ,559360653.20 ,18561.79 ,23650.81 ,559360653.20 ,10.67 ,9.34 ,87.14 ,1583.50 ,1591.60 ,2533173.92 ,3,0
14.25 ,21.52 ,462.99 ,1,23558.53 ,25955.70 ,673698578.50 ,23558.62 ,25955.62 ,673694390.60 ,9.83 ,8.29 ,68.75 ,1624.00 ,1898.48 ,3604208.33 ,3,0
15.40 ,29.03 ,842.49 ,1,15107.67 ,19935.02 ,397404848.30 ,15107.67 ,19935.02 ,397404848.30 ,13.28 ,9.30 ,86.53 ,2026.47 ,1527.23 ,2332443.19 ,3,0
22.51 ,37.78 ,1427.55 ,1,18573.81 ,21306.50 ,453966977.30 ,16776.13 ,20180.65 ,407258677.60 ,11.75 ,8.66 ,75.06 ,1856.66 ,1662.90 ,2765230.73 ,3,0
5.65 ,9.53 ,90.72 ,1,18966.53 ,20796.31 ,432486449.30 ,18965.81 ,20796.77 ,432505433.20 ,7.17 ,8.90 ,79.14 ,955.57 ,1269.36 ,1611260.98 ,3,0
18.17 ,35.39 ,1252.27 ,1,17346.23 ,20832.23 ,433981828.30 ,17346.32 ,20832.15 ,433978557.60 ,13.80 ,7.88 ,62.16 ,1992.71 ,1309.02 ,1713534.20 ,3,0
21.20 ,37.26 ,1388.24 ,1,19491.67 ,21470.35 ,460975788.20 ,20386.24 ,21665.31 ,469385776.20 ,13.00 ,5.78 ,33.39 ,2274.58 ,1485.50 ,2206713.40 ,3,0
14.20 ,27.92 ,779.51 ,1,17655.24 ,22231.65 ,494246085.20 ,17655.24 ,22231.65 ,494246085.20 ,11.91 ,9.82 ,96.49 ,1813.94 ,1792.21 ,3212028.29 ,3,0
16.13 ,30.45 ,926.93 ,1,23306.81 ,25723.66 ,661706842.20 ,23306.81 ,25723.66 ,661706842.20 ,11.77 ,7.08 ,50.18 ,2071.15 ,1631.52 ,2661851.13 ,3,0
15.93 ,20.42 ,416.79 ,1,20055.69 ,22998.61 ,528935820.10 ,20055.69 ,22998.61 ,528935820.10 ,11.08 ,8.38 ,70.30 ,1730.25 ,1662.01 ,2762280.91 ,3,0
19.36 ,30.59 ,935.75 ,1,16124.08 ,19112.34 ,365281505.80 ,16124.08 ,19112.34 ,365281505.80 ,13.54 ,8.88 ,78.86 ,2114.81 ,1887.00 ,3560763.62 ,3,0
17.43 ,29.29 ,857.88 ,1,16966.20 ,21092.42 ,444890023.90 ,16966.73 ,21091.99 ,444871930.60 ,14.47 ,8.45 ,71.32 ,2281.50 ,1757.04 ,3087191.52 ,3,0
32.36 ,57.59 ,3316.58 ,1,18467.26 ,21997.30 ,483881006.10 ,18457.69 ,22003.03 ,484133134.70 ,12.03 ,8.35 ,69.76 ,1983.37 ,1501.41 ,2254242.55 ,3,0
28.53 ,38.40 ,1474.21 ,1,17354.25 ,21534.26 ,463724395.10 ,17354.25 ,21534.26 ,463724395.10 ,13.25 ,8.93 ,79.76 ,2011.43 ,1866.02 ,3482040.89 ,3,0
7.46 ,4.91 ,24.07 ,1,17736.92 ,20643.89 ,426170335.80 ,17736.92 ,20643.89 ,426170335.80 ,12.31 ,7.96 ,63.29 ,1934.19 ,1402.34 ,1966542.16 ,3,0
9.97 ,7.07 ,49.95 ,1,22485.15 ,24174.41 ,584402222.70 ,22485.15 ,24174.41 ,584402222.70 ,15.25 ,8.52 ,72.64 ,2286.90 ,1451.07 ,2105612.59 ,3,0
12.62 ,7.18 ,51.49 ,1,16984.73 ,22939.24 ,526208883.20 ,16984.84 ,22939.16 ,526205260.10 ,17.43 ,8.78 ,77.05 ,2509.43 ,1351.18 ,1825690.38 ,3,0
12.21 ,8.27 ,68.31 ,1,19698.47 ,22718.62 ,516135569.70 ,19698.47 ,22718.62 ,516135569.70 ,15.58 ,8.96 ,80.30 ,2270.42 ,1371.54 ,1881123.47 ,3,0
17.06 ,29.54 ,872.53 ,1,21126.54 ,23186.48 ,537612797.40 ,21126.54 ,23186.48 ,537612797.40 ,12.39 ,7.90 ,62.45 ,2033.64 ,1552.88 ,2411434.66 ,3,0
21.52 ,30.11 ,906.31 ,1,19433.46 ,21710.42 ,471342524.60 ,19433.46 ,21710.42 ,471342524.60 ,11.64 ,7.78 ,60.59 ,2203.07 ,2169.56 ,4706993.57 ,3,0
24.07 ,26.10 ,681.34 ,1,18593.08 ,22006.12 ,484269156.10 ,18593.08 ,22006.12 ,484269156.10 ,16.03 ,8.80 ,77.42 ,2621.36 ,1853.44 ,3435252.68 ,3,0
18.94 ,34.72 ,1205.34 ,1,22875.20 ,24365.03 ,593654580.70 ,20159.57 ,23509.36 ,552689862.50 ,11.80 ,9.14 ,83.56 ,2008.70 ,1738.80 ,3023427.31 ,3,0
23.08 ,35.21 ,1239.77 ,1,19831.56 ,24151.42 ,583290953.80 ,19831.56 ,24151.42 ,583290953.80 ,14.89 ,7.61 ,57.88 ,2350.17 ,1417.13 ,2008268.36 ,3,0
25.25 ,51.09 ,2610.39 ,1,20488.86 ,23623.90 ,558088734.70 ,20488.86 ,23623.90 ,558088734.70 ,12.03 ,8.39 ,70.42 ,2198.89 ,1971.21 ,3885681.21 ,3,0
15.25 ,24.61 ,605.73 ,1,19683.50 ,23014.83 ,529682544.60 ,19683.39 ,23014.84 ,529683065.60 ,13.43 ,8.08 ,65.29 ,2082.30 ,1324.80 ,1755087.85 ,3,0
15.20 ,28.86 ,833.03 ,1,21897.77 ,24475.00 ,599025378.80 ,21897.77 ,24475.00 ,599025378.80 ,11.08 ,8.70 ,75.70 ,1925.25 ,1867.95 ,3489234.27 ,3,0
6.18 ,5.43 ,29.49 ,1,18692.27 ,21801.04 ,475285323.10 ,16192.65 ,20384.07 ,415510331.80 ,8.64 ,7.29 ,53.14 ,1426.18 ,1350.92 ,1824986.88 ,3,0
9.13 ,9.59 ,91.96 ,1,18434.50 ,20640.57 ,426033143.30 ,18056.23 ,20828.28 ,433817370.30 ,10.72 ,8.43 ,71.02 ,1650.22 ,1475.59 ,2177352.42 ,3,0
16.10 ,27.24 ,742.18 ,1,17007.02 ,20786.87 ,432093960.90 ,14963.50 ,19963.15 ,398527387.00 ,12.91 ,9.33 ,87.08 ,1976.02 ,1559.85 ,2433122.98 ,3,0
21.28 ,28.40 ,806.36 ,1,18065.46 ,22344.07 ,499257507.80 ,18064.55 ,22344.57 ,499279608.10 ,14.13 ,8.57 ,73.36 ,2394.33 ,1679.71 ,2821414.72 ,3,0
27.49 ,42.63 ,1817.08 ,1,20160.29 ,22808.00 ,520205054.70 ,20160.29 ,22808.00 ,520205054.70 ,9.50 ,8.06 ,64.90 ,1540.06 ,1711.80 ,2930267.76 ,3,0
18.78 ,35.58 ,1266.23 ,1,18607.65 ,19855.79 ,394252540.00 ,18607.65 ,19855.79 ,394252540.00 ,7.19 ,6.71 ,45.08 ,1212.46 ,1833.89 ,3363168.86 ,3,0
25.48 ,38.32 ,1468.21 ,1,17547.48 ,22092.42 ,488075149.30 ,17547.48 ,22092.42 ,488075149.30 ,13.50 ,7.33 ,53.75 ,2311.35 ,1735.60 ,3012308.93 ,3,0
13.55 ,19.34 ,373.92 ,1,23330.69 ,23484.88 ,551539532.10 ,23330.69 ,23484.88 ,551539532.10 ,13.56 ,8.42 ,70.81 ,2267.19 ,1605.81 ,2578628.59 ,3,0
9.83 ,9.24 ,85.34 ,1,19274.34 ,22629.83 ,512109207.60 ,19271.94 ,22631.25 ,512173425.30 ,12.61 ,10.23 ,104.66 ,1783.05 ,1506.08 ,2268270.37 ,3,0
18.48 ,26.29 ,691.17 ,1,19672.67 ,22227.83 ,494076548.70 ,19672.67 ,22227.83 ,494076548.70 ,16.39 ,10.30 ,106.18 ,2380.11 ,1700.94 ,2893204.99 ,3,0
10.07 ,6.94 ,48.09 ,1,12769.73 ,18773.53 ,352445348.90 ,12770.13 ,18773.26 ,352435136.20 ,13.68 ,8.56 ,73.32 ,1986.68 ,1408.28 ,1983244.52 ,3,0
10.88 ,11.67 ,136.24 ,1,18121.56 ,22300.87 ,497328557.70 ,18121.56 ,22300.87 ,497328557.70 ,12.15 ,8.61 ,74.09 ,2057.77 ,1777.15 ,3158243.29 ,3,0
12.34 ,4.52 ,20.43 ,1,21998.67 ,24201.41 ,585708214.90 ,21998.67 ,24201.41 ,585708214.90 ,19.21 ,4.18 ,17.50 ,2824.46 ,598.27 ,357923.17 ,3,0
