B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,A1,A2,class
7.748833333,8.632755912,74.52447464,21309.66667,25331.63215,641691587.1,21308.47083,25332.37091,641729015.8,10.16666667,9.758187446,95.22222222,1588.125,1546.279387,2390979.943,1,3,0
16.18145833,23.11651506,534.3732684,20353.35417,23217.69017,539061136.6,20353.35417,23217.69017,539061136.6,15.6875,7.987376108,63.79817708,2405.3125,1310.277279,1716826.548,1,3,0
10.82926667,8.857553752,78.45625846,22423.63333,24024.90257,577195943.5,22423.63333,24024.90257,577195943.5,14.23333333,9.895060496,97.91222222,2215.466667,1649.309588,2720222.116,1,3,0
11.70944,15.22642997,231.8441698,21485.82,23795.06205,566204977.9,20625.892,23761.2458,564596802,13.06,8.880112612,78.8564,1969.84,1391.508841,1936296.854,1,3,0
21.99514286,34.74594114,1207.280426,25909.89286,26364.21619,695071895.4,25909.89286,26364.21619,695071895.4,12,6.8556546,47,1990.142857,1627.317221,2648161.337,1,3,0
10.9498,26.56592823,705.7485426,14311.65,20388.82228,415704073.8,14311.85,20388.68193,415698350.7,6.7,8.611620057,74.16,1058.275,1796.580377,3227701.049,1,3,0
21.22336842,31.08158007,966.0646196,19119.97368,22029.29606,485289884.9,19119.97368,22029.29606,485289884.9,12.57894737,8.579754563,73.61218837,2226.289474,2168.329261,4701651.785,1,3,0
26.696375,36.85592301,1358.359061,17446.5,21328.97399,454925131.4,17446.5,21328.97399,454925131.4,13.375,8.999131903,80.984375,2205.3125,2134.947825,4558002.215,1,3,0
11.10621429,6.212589053,38.59626274,23063.89286,24992.11991,624606057.8,23063.89286,24992.11991,624606057.8,15,8.421910201,70.92857143,2180.535714,1260.934503,1589955.82,1,3,0
8.950714286,7.449759252,55.49891292,15553.64286,19908.87827,396363434,15553.64286,19908.87827,396363434,14.42857143,9.092495223,82.67346939,2404.714286,1732.438844,3001344.347,1,3,0
10.07461538,6.514055874,42.43292393,20248.84615,23075.3935,532473785.3,16603.44615,21984.57965,483321742.5,14.69230769,8.822040714,77.82840237,2258.153846,1466.263978,2149930.053,1,3,0
34.76075,66.97251952,4485.31837,18676.6875,23011.25182,529517710.2,18636.26875,23036.95247,530701178.9,13.9375,9.215942369,84.93359375,1907.125,1415.775533,2004420.359,1,3,0
7.748058824,7.403864607,54.81721111,22562.76471,25415.82752,645964288.7,22562.76471,25415.82752,645964288.7,11.44117647,8.938321913,79.89359862,1659.852941,1353.40123,1831694.89,1,3,0
11.20622222,11.71283059,137.1904003,18285.72222,21434.61606,459442765.8,17847.1537,21558.75557,464779941.9,14.24074074,8.135280243,66.18278464,2218.240741,1506.988141,2271013.257,1,3,0
19.50544186,32.25098552,1040.126067,16771.23256,21869.11068,478258002.1,17812.48837,22113.38779,489001919.6,12.30232558,9.488144092,90.02487831,2067.813953,2009.315946,4037350.57,1,3,0
6.450043478,7.449499519,55.49504309,16203.93478,21125.84773,446301442.4,16203.93478,21125.84773,446301442.4,8.782608696,7.967087307,63.47448015,1372.282609,1484.713392,2204373.855,1,3,0
10.6368125,8.263551833,68.2862889,21821.15625,22905.12562,524644779.4,20208.50938,22429.10022,503064536.7,11.5625,8.407353552,70.68359375,1745.8125,1518.593993,2306127.715,1,3,0
20.13553846,30.12301557,907.3960673,17036.34615,20406.18557,416412409.7,17035.97308,20406.37291,416420055.2,16.11538462,8.432204398,71.10207101,2686.769231,1777.271186,3158692.87,1,3,0
10.57869231,16.89145207,285.3211531,18696.88462,21640.23232,468299655,18696.88462,21640.23232,468299655,10.38461538,9.038707034,81.69822485,1646.423077,1725.376596,2976924.398,1,3,0
37.026,45.21916789,2044.773145,13016.53571,17149.30474,294098653.1,13016.53571,17149.30474,294098653.1,15.60714286,9.14697173,83.66709184,2231.285714,1491.847724,2225609.633,1,3,0
14.93928571,25.13521309,631.778937,19281.59524,22323.18944,498324786.8,19281.59524,22323.18944,498324786.8,13.76190476,7.870407274,61.94331066,2198.285714,1710.455749,2925658.871,1,3,0
23.7516875,37.47549356,1404.412617,17610.625,21148.71035,447267949.6,17610.625,21148.71035,447267949.6,12.6875,8.121874399,65.96484375,1958.59375,1527.325417,2332722.929,1,3,0
18.15592857,29.85421331,891.2740524,19429.10714,23262.63796,541150325.1,19429.10714,23262.63796,541150325.1,13.91071429,8.906812773,79.33131378,2179.303571,1675.503111,2807310.676,1,3,0
6.33,5.980827813,35.77030133,21829.5,23161.48393,536454337.7,21829.5,23161.48393,536454337.7,11.75,8.262616615,68.27083333,1767.125,1306.846341,1707847.359,1,3,0
0.165785714,0.302239718,0.091348847,32857.58929,25077.90004,628901070.4,32857.58929,25077.90004,628901070.4,6.482142857,0.534224118,0.285395408,593.8660714,65.58194105,4300.990992,1,3,1
0.983533333,0.379905228,0.144327982,32674.46667,24885.08853,619267630.9,32674.46667,24885.08853,619267630.9,6.5,0.5,0.25,627.6666667,19.72702602,389.1555556,1,3,1
30.489,38.25772046,1463.653175,16007.17857,20553.88037,422461998.4,16007.17857,20553.88037,422461998.4,13.96428571,9.428233219,88.89158163,2223.107143,1905.003981,3629040.167,1,3,0
23.58325,37.38210872,1397.422052,17917.6875,22046.4937,486047884.3,17917.6875,22046.4937,486047884.3,11,9.420721841,88.75,1860.75,1850.269828,3423498.438,1,3,0
8.269952381,6.607337923,43.65691443,20363.64286,23969.48458,574536191.2,19058.26905,23440.54511,549459155.1,13.45238095,8.745617626,76.48582766,1984.166667,1337.447176,1788764.948,1,3,0
19.35804762,33.92002176,1150.567876,19268.19048,22392.16561,501409080.9,19268.19048,22392.16561,501409080.9,11.47619048,8.824311912,77.86848073,1786.785714,1669.164412,2786109.835,1,3,0
17.729625,31.6698841,1002.981559,20901.6875,22811.91077,520383273,20901.6875,22811.91077,520383273,13.10416667,7.514540303,56.46831597,2150.020833,1840.491448,3387408.77,1,3,0
12.57805263,15.52864232,241.1387323,21784.23684,22651.79584,513103854.9,21784.23684,22651.79584,513103854.9,13.5,9.002192715,81.03947368,2240.973684,1814.247669,3291494.605,1,3,0
14.86714286,31.75582313,1008.432303,20387.28571,23901.46887,571280214.1,20387.18929,23901.50574,571281976.4,11.75,7.707255394,59.40178571,1984.821429,1404.206971,1971797.218,1,3,0
15.17066667,28.854909,832.6057734,18373.86111,20523.83547,421227822.6,17042.73056,20105.89356,404246955.8,10.08333333,8.489781439,72.07638889,1839.222222,2116.323753,4478826.228,1,3,0
23.9641,39.92823004,1594.263554,17183.75,19425.69097,377357469.5,17183.75,19425.69097,377357469.5,14.65,8.632931136,74.5275,2205.4,1332.111272,1774520.44,1,3,0
7.118947368,5.902728722,34.84220637,18614.15789,21958.74041,482186280.2,17310.35,21547.18887,464281348.2,11.60526316,8.047685099,64.76523546,1766.842105,1367.519278,1870108.975,1,3,0
19.21757143,34.26714652,1174.237331,19305.64286,23308.51039,543286656.4,19305.64286,23308.51039,543286656.4,9.142857143,8.149120398,66.40816327,1714.5,2216.949457,4914864.893,1,3,0
7.341,7.263723099,52.76167326,16840.52632,20746.40883,430413479.5,16840.45526,20746.42798,430414274.1,11.55263158,9.949073928,98.98407202,1674.894737,1478.115973,2184826.831,1,3,0
7.653142857,6.276420623,39.39345584,19110.32143,22018.77401,484826409.1,19110.32143,22018.77401,484826409.1,13.46428571,8.60017501,73.9630102,1961.357143,1387.985828,1926504.658,1,3,0
10.41694118,8.88092475,78.87082441,18598.64706,22114.90596,489069065.7,17374.81176,21961.26572,482297192.2,12.91176471,9.870835375,97.433391,1826.676471,1467.581779,2153796.278,1,3,0
15.63129167,23.86479403,569.528394,19242.29167,21260.40718,452004913.4,19242.29167,21260.40718,452004913.4,13.64583333,8.618027576,74.27039931,2295.875,1844.793717,3403263.859,1,3,0
14.8225,28.32002829,802.0240026,22717.5,25471.6059,648802707.1,22717.5,25471.6059,648802707.1,11.875,6.758096995,45.671875,1932.53125,1254.510586,1573796.812,1,3,0
10.56980952,6.998088383,48.97324101,22388.09524,24854.96835,617769451.5,24719.38095,24943.61234,622183796.5,14.85714286,8.675557972,75.26530612,2227.666667,1307.261417,1708932.413,1,3,0
20.044125,41.19099971,1696.698457,17241.46875,19534.50755,381596985.3,17241.46875,19534.50755,381596985.3,13.625,9.889230253,97.796875,1962.5625,1469.298279,2158837.434,1,3,0
20.15404444,33.76522469,1140.090398,18932.51111,22773.10226,518614186.5,18013.29778,22681.33939,514443156.7,11.97777778,9.634403375,92.8217284,1729.288889,1518.260476,2305114.872,1,3,0
9.539222222,6.72185718,45.18336395,18836.16667,22371.25065,500472855.8,18836.16667,22371.25065,500472855.8,14.38888889,9.025512536,81.45987654,2049.333333,1339.961318,1795496.333,1,3,0
6.140642857,5.792869146,33.55733294,19513.32143,22146.16759,490452739,19513.32143,22146.16759,490452739,11.35714286,8.009879104,64.15816327,1969.714286,1478.834214,2186950.633,1,3,0
24.19705,41.18306134,1696.044541,18886.1,22446.75267,503856705.5,18886.1,22446.75267,503856705.5,11.8,8.207313811,67.36,2201.175,2165.088969,4687610.244,1,3,0
19.97570588,34.36853396,1181.196127,22839.94118,25256.60059,637895873.5,22839.94118,25256.60059,637895873.5,12.88235294,8.591256519,73.80968858,2140.823529,1934.791226,3743417.087,1,3,0
20.70184211,35.09298443,1231.517556,22344.02632,23506.07837,552535720.4,22344.02632,23506.07837,552535720.4,13.07894737,8.630977193,74.49376731,1968.052632,1442.080222,2079595.366,1,3,0
15.66356522,23.92166743,572.2461726,19208.95652,23008.77308,529403638.4,19208.95652,23008.77308,529403638.4,15.43478261,9.499776139,90.24574669,2220.369565,1437.286837,2065793.45,1,3,0
14.0685,24.13760715,582.6240791,23388.91667,24900.05647,620012812.4,23388.91667,24900.05647,620012812.4,10.16666667,8.153049872,66.47222222,1730.666667,1827.165717,3338534.556,1,3,0
6.8823125,5.099867017,26.00864359,24231.09375,24652.5566,607748547,24666.19688,25037.71741,626887293.3,12.34375,7.852584666,61.66308594,1928.84375,1377.608823,1897806.069,1,3,0
10.12615385,7.086502629,50.21851951,20684.42308,23336.12014,544574503.1,20684.42308,23336.12014,544574503.1,13.57692308,9.064610293,82.16715976,2112.692308,1405.023536,1974091.136,1,3,0
7.8695,5.702400719,32.51737396,20513.07143,23584.7613,556240965.6,20497.15357,23595.00539,556724279.4,14.67857143,7.658112279,58.64668367,2234.571429,1373.717179,1887098.888,1,3,0
19.7541,34.2420437,1172.517557,23249.35,25433.25026,646850218.7,23249.35,25433.25026,646850218.7,13.75,7.634625073,58.2875,2115.6,1420.466768,2017725.84,1,3,0
15.94563636,16.12701902,260.0807424,20589.13636,22970.8637,527660579,19707.05227,22792.97712,519519805.9,16,8.946812536,80.04545455,2336.590909,1404.715117,1973224.56,1,3,0
6.88445,6.086646946,37.04727105,14168.35,19411.97046,376824597.3,14168.55,19411.82453,376818931.5,11.4,8.272847152,68.44,1778.15,1561.254024,2437514.128,1,3,0
17.0664375,29.94638964,896.7862522,20151.46875,24157.63306,583591234.9,20143.07188,24162.80719,583841251.4,11,8.696263565,75.625,1795.09375,1850.076694,3422783.772,1,3,0
13.63394444,26.97465728,727.6321352,16967.83333,21354.1531,455999854.6,16966.89722,21354.65248,456021182.5,11.47222222,8.636119599,74.58256173,1652.861111,1378.578115,1900477.62,1,3,0
6.4813,6.126854145,37.53834171,18022.75,19870.58164,394840014.6,18021.5325,19871.35313,394870675.2,11.9,9.329523032,87.04,1793.45,1480.083916,2190648.398,1,3,0
7.971416667,6.496469342,42.20411391,18590.875,21127.78531,446383312.2,18590.875,21127.78531,446383312.2,13.25,8.666266016,75.10416667,1910.75,1299.80432,1689491.271,1,3,0
15.5194,28.66319502,821.578749,17568.56667,19596.88945,384038076,17568.56667,19596.88945,384038076,13.53333333,7.915105109,62.64888889,2180.333333,1719.761191,2957578.556,1,3,0
6.266833333,6.165142575,38.00898297,22010.125,22846.56486,521965525.7,22010.125,22846.56486,521965525.7,11.33333333,9.159087776,83.88888889,1608.791667,1397.145124,1952014.498,1,3,0
13.97677273,24.95601598,622.8027336,17710.90909,21677.00717,469892640,17711.27273,21676.71013,469879762.1,11.97727273,11.02783387,121.6131198,1605.636364,1556.011131,2421170.64,1,3,0
6.598659091,6.966562002,48.53298613,17148.34091,21869.78722,478287593.1,15114.05682,22791.8522,519468526.8,9.75,9.537307129,90.96022727,1687.840909,1698.243115,2884029.679,1,3,0
18.06864865,50.1044749,2510.458405,16270.64865,17472.4725,305287295.2,12779.62162,19097.44762,364712505.7,10.64864865,9.709889682,94.28195763,1670.324324,1473.349467,2170758.652,1,3,0
13.36965517,30.38816985,923.4408666,16481.03448,17374.72481,301881062.2,12716.75862,19143.34695,366467732.5,8.620689655,9.323362547,86.92508918,1553.517241,1860.66187,3462062.595,1,10,0
9.249333333,8.462044125,71.60619077,17407.23529,20259.82534,410460522.9,16046.35294,20966.39334,439589649.9,10.92156863,9.235148411,85.28796617,1586.803922,1405.560945,1975601.569,1,3,0
20.95189474,35.03401643,1227.382307,18791.13158,21337.11505,455272478.7,18791.13158,21337.11505,455272478.7,13.18421053,8.350402648,69.72922438,2313.578947,1764.699238,3114163.402,1,3,0
13.404,25.89857462,670.7361674,22288.22727,22312.80428,497861234.8,22288.22727,22312.80428,497861234.8,9.931818182,7.94411654,63.1089876,1743.409091,2006.113252,4024490.378,1,3,0
19.186875,28.69853123,823.605695,16803.15625,19607.40073,384450163.3,16803.15625,19607.40073,384450163.3,12.3125,8.001708802,64.02734375,2257.84375,2050.045321,4202685.819,1,3,0
9.445209302,11.25233708,126.6150897,18096.34884,21836.83464,476847346.9,18096.53488,21836.68049,476840614.8,11.25581395,9.060758794,82.09734992,1811.813953,1573.851922,2477009.872,1,3,0
12.02292857,6.039754506,36.47863449,21551.28571,23095.31043,533393363.8,21551.28571,23095.31043,533393363.8,16.17857143,8.281017758,68.5752551,2465.357143,1437.831756,2067360.158,1,3,0
17.38560526,31.61340304,999.4072516,14225.34211,19974.68031,398987853.6,14225.76316,19974.38053,398975877.6,9.736842105,8.161798726,66.61495845,1616.710526,1799.07558,3236672.943,1,3,0
21.79863158,36.1230281,1304.873159,17234.86842,21686.43889,470301631.7,17235.07895,21686.27162,470294376.6,14.84210526,7.852342312,61.65927978,2355.184211,1655.322959,2740094.098,1,3,0
26.44213333,39.77426198,1581.991916,19638.1,21714.56433,471522304,19638.1,21714.56433,471522304,10.36666667,8.841128636,78.16555556,1772.433333,1827.843022,3341010.112,1,3,0
23.69386667,38.68849266,1496.799465,23305.1,23796.59082,566277734.4,23305.1,23796.59082,566277734.4,13.03333333,8.886256555,78.96555556,2263.133333,2077.623542,4316519.582,1,3,0
28.8091,59.87806783,3585.383007,20665.35,23251.54634,540634407.4,20665.35,23251.54634,540634407.4,13.275,9.410067747,88.549375,2057.675,1590.617481,2530063.969,1,3,0
9.8085625,8.444711577,71.31315362,19551.53125,22625.25623,511902219.3,19551.53125,22625.25623,511902219.3,12.46875,9.688860792,93.87402344,1739.65625,1439.976228,2073531.538,1,3,0
5.6716,4.838429935,23.41040424,20826.52,23325.82978,544094335.1,20826.652,23325.71194,544088837.3,10.16,8.127385804,66.0544,1545.52,1387.640591,1925546.41,1,3,0
23.87938095,40.47698725,1638.386497,17477.2619,22111.88404,488935416,16765.22857,22129.12515,489698180.1,12.02380952,8.180953767,66.92800454,2091.690476,1669.238656,2786357.69,1,3,0
36.4928,55.18747216,3045.657083,19929.2,22806.19338,520122456.4,19929.2,22806.19338,520122456.4,15.325,7.994959349,63.919375,2401.7,1656.528753,2744087.51,1,3,0
22.09528571,35.49312059,1259.761609,19432.53571,23099.07613,533567318.2,19432.53571,23099.07613,533567318.2,11.21428571,7.61275782,57.95408163,2011.892857,1755.935716,3083310.239,1,3,0
23.56807143,38.61611524,1491.204356,20810.07143,22798.5815,519775318.4,20810.07143,22798.5815,519775318.4,18.42857143,6.315675348,39.8877551,2647.214286,946.5251999,895909.9541,1,3,0
20.32793333,28.39811438,806.4529005,20329.16667,23602.66402,557085748.9,20329.16667,23602.66402,557085748.9,14.93333333,8.148346799,66.39555556,2449.633333,1597.292386,2551342.966,1,3,0
11.8794,25.64947451,657.8955424,17938.525,21936.92283,481228583.1,17937.4825,21937.51464,481254548.5,10.45,8.488079877,72.0475,1702.175,1547.323106,2394208.794,1,3,0
15.16282609,25.03940889,626.9719976,18362.02174,21645.18869,468514193.6,18361.70217,21645.36815,468521962.4,11.52173913,8.5076414,72.37996219,1983.434783,1778.858655,3164338.115,1,3,0
13.645,27.24424021,742.2486244,16325.85294,20710.96832,428944208.9,16325.85294,20710.96832,428944208.9,9.441176471,7.464390667,55.71712803,1508.264706,1543.623741,2382774.253,1,3,0
13.78794444,17.61872861,310.4195979,20650.55556,23468.28721,550760504.4,20650.55556,23468.28721,550760504.4,15.11111111,9.266959761,85.87654321,2276.75,1653.740447,2734857.465,1,3,0
6.824615385,4.988746652,24.88759316,21276.76923,22725.12905,516431490.5,21276.76923,22725.12905,516431490.5,12.03846154,7.429052995,55.1908284,1894.115385,1488.020531,2214205.102,1,3,0
8.829666667,7.559926434,57.15248769,20149.56667,24253.91435,588252361.1,20149.56667,24253.91435,588252361.1,12.6,10.30727898,106.24,1820.8,1597.081847,2550670.427,1,3,0
20.0205,31.23200522,975.4381501,23305,25029.41793,626471762.1,23305,25029.41793,626471762.1,15.95833333,7.242692678,52.45659722,2432.916667,1202.080728,1444998.076,1,3,0
12.582125,20.08259615,403.3106679,18781.79167,21008.26302,441347115.1,18781.79167,21008.26302,441347115.1,13.5625,8.729514711,76.20442708,2080.208333,1579.795292,2495753.165,1,3,0
8.871923077,12.83063332,164.6251514,19978.5,23299.2774,542856327.3,19978.65385,23299.14551,542850181.3,30.01923077,75.28803419,5668.288092,67631.28846,362136.8462,1.31E+11,1,3,0
24.4072,38.89628663,1512.921113,21339.1,23209.29564,538671404.2,20051.84333,23180.61239,537340791,13.06666667,10.03969898,100.7955556,2161.5,2047.322931,4191531.183,1,3,0
15.9069375,27.60613116,762.0984777,18651.59375,20471.83933,419096205.4,18651.59375,20471.83933,419096205.4,13.84375,7.996520239,63.94433594,2324.46875,1784.684758,3185099.687,1,3,0
9.332230769,8.473040088,71.79240833,19604.38462,22514.40998,506898656.6,19604.38462,22514.40998,506898656.6,12.53846154,10.66349188,113.7100592,1689.461538,1536.834089,2361859.018,1,3,0
8.733777778,9.361906231,87.64528828,19374.86111,21837.51139,476876903.7,19374.86111,21837.51139,476876903.7,9.944444444,8.990564327,80.83024691,1515.833333,1598.936287,2556597.25,1,3,0
14.502625,24.96703459,623.352816,21002.53125,21980.78808,483155044.4,21002.53125,21980.78808,483155044.4,14,7.79823698,60.8125,2203.03125,1508.889378,2276747.155,1,3,0
24.93665,41.88367773,1754.24246,17868.875,21900.54666,479633944.2,17868.875,21900.54666,479633944.2,11.95,8.488079877,72.0475,1895.85,1726.630773,2981253.827,1,3,0
22.03857143,27.69075005,766.7776382,19118.03571,23499.84626,552242774.2,19118.03571,23499.84626,552242774.2,19.07142857,5.824385752,33.92346939,3139.25,1418.148633,2011145.545,1,3,0
13.8879,25.83905529,667.6567784,21654.825,23045.17434,531080060.2,21650.9825,23047.90936,531206125.8,10.875,7.928390442,62.859375,1845.125,1635.805661,2675860.159,1,3,0
11.59442857,22.74171662,517.1856747,16222.32143,19263.83383,371095293.8,16459.37857,19689.54577,387678212.7,10.53571429,8.478890354,71.89158163,1800.035714,1788.995578,3200505.177,1,3,0
10.79015385,6.879597493,47.32886167,15471.34615,20790.06155,432226659.1,15471.34615,20790.06155,432226659.1,16.69230769,8.596820659,73.90532544,2480.884615,1322.668582,1749452.179,1,3,0
11.7382,7.780488909,60.53600766,20951.2,23425.36925,548747924.5,20951.2,23425.36925,548747924.5,15.025,7.897744931,62.374375,2374.2,1513.390435,2290350.61,1,3,0
21.21172727,32.4559197,1053.386723,22109,23657.2626,559666073.6,22109,23657.2626,559666073.6,13.54545455,7.396112448,54.70247934,2016.363636,1199.888273,1439731.868,1,3,0
10.33123529,11.49635945,132.1662807,16728.61765,20015.20322,400608360.1,16728.61765,20015.20322,400608360.1,12.32352941,10.46484476,109.5129758,1681.470588,1570.595339,2466769.72,1,3,0
28.02725,45.20225785,2043.244115,14404.8125,20403.60059,416306917.1,14404.8125,20403.60059,416306917.1,9.65625,9.022920034,81.41308594,1885.625,2319.698617,5381001.672,1,3,0
11.92929412,8.051669361,64.8293795,20901.11765,22521.23043,507205820.3,20901.11765,22521.23043,507205820.3,14.91176471,8.392460367,70.433391,2170.764706,1227.595787,1506991.415,1,3,0
12.42505556,17.62324577,310.5787916,20606.25,24681.00855,609152183,20605.61944,24681.38655,609170842,14.83333333,6.930207629,48.02777778,2417.916667,1315.737064,1731164.021,1,3,0
4.369772388,23.6566581,559.6374726,32595.72575,24805.9352,615334421.1,32595.72575,24805.9352,615334421.1,6.375932836,0.79732474,0.635726742,684.6427239,360.5344113,129985.0617,1,3,1
13.76560497,40.77148865,1662.314287,32865.2912,25095.31902,629775036.8,32865.2912,25095.31902,629775036.8,6.152370203,1.144438916,1.309740432,544.1602709,159.827359,25544.7847,1,3,1
0.065886598,0.004944801,2.45E-05,32760.24742,25006.32171,625316125.6,32760.24742,25006.32171,625316125.6,6.453608247,0.583636283,0.34063131,1144.716495,576.0099396,331787.4506,1,3,1
0.0688,0.007110556,5.06E-05,32661.3,24817.09326,615888118,32661.3,24817.09326,615888118,6.5,0.5,0.25,1152.9,573.901333,329362.74,1,3,1
10.4257,7.176237337,51.49838231,18849.1,21965.65861,482490158.4,18849.1,21965.65861,482490158.4,15.4,9.2757749,86.04,2153.275,1348.402573,1818189.499,1,3,0
11.61027778,5.649720119,31.91933742,19462.77778,22054.67266,486408586,19462.77778,22054.67266,486408586,18.27777778,5.737842757,32.92283951,2708.416667,871.185762,758964.6319,1,3,0
14.17076923,20.25213278,410.148882,13905.76923,17885.22119,319881137,13905.76923,17885.22119,319881137,12.46153846,7.831056365,61.32544379,1920.5,1622.579505,2632764.25,1,3,0
6.385,6.450998195,41.61537771,18065.64286,23614.78563,557658100.2,18065.64286,23614.78563,557658100.2,10.35714286,8.868943751,78.65816327,1489.285714,1342.207054,1801519.776,1,3,0
13.16282353,20.7751962,431.6087772,25065.35294,25405.90959,645460242.1,25065.35294,25405.90959,645460242.1,12.41176471,8.192958408,67.12456747,1990.411765,1757.68655,3089462.007,1,3,0
14.89661905,25.36717829,643.4937345,18592.2619,22769.6911,518458832.8,18592.2619,22769.6911,518458832.8,14.14285714,8.924475251,79.6462585,2200.809524,1576.823287,2486371.678,1,3,0
21.8586875,31.53418176,994.4046192,20228.3125,22361.0814,500017961.4,20228.3125,22361.0814,500017961.4,13.78125,9.652507365,93.17089844,2326.6875,1829.789869,3348130.965,1,3,0
39.62972222,46.8319624,2193.232703,21830.33333,24536.58821,602044160.9,21830.33333,24536.58821,602044160.9,14.5,7.889866919,62.25,2552.416667,1802.403894,3248659.799,1,3,0
21.00435714,28.7149634,824.5491228,20049.64286,24258.58526,588478958.9,20049.64286,24258.58526,588478958.9,13,6.524678427,42.57142857,2381.25,1828.70535,3344163.259,1,3,0
22.22686667,24.64294236,607.2746081,21245.1,22029.25781,485288199.7,21245.1,22029.25781,485288199.7,17.36666667,6.161619556,37.96555556,3081.633333,1623.139252,2634581.032,1,3,0
32.18384615,49.0696168,2407.827293,19303.46154,22773.13283,518615579.1,19303.76923,22772.87207,518603702.4,7.923076923,7.858963902,61.76331361,1506.423077,2007.672019,4030746.936,1,3,0
21.42025,40.60825779,1649.030601,20859.225,23959.86184,574074979.6,20859.225,23959.86184,574074979.6,12.3,9.495261976,90.16,1970.3,1736.469654,3015326.86,1,3,0
19.45907143,32.40477441,1050.069404,20692.92857,23953.73155,573781255.1,20692.92857,23953.73155,573781255.1,10.53571429,8.645734468,74.74872449,1655.25,1531.635742,2345908.045,1,3,0
9.552705882,7.94648634,63.14664515,19978.08824,23522.64781,553314960.1,18639.53824,23216.21294,538992543.3,13.97058824,9.886072479,97.73442907,1983.647059,1411.418516,1992102.228,1,3,0
19.15433333,31.02357819,962.4624039,19216.45833,24269.98831,589032332.4,19216.45833,24269.98831,589032332.4,15.29166667,6.483820676,42.03993056,2255.458333,1090.808797,1189863.832,1,3,0
8.802458333,6.588979416,43.41464975,21456.5,24812.66698,615668442.8,21455.75625,24813.14379,615692104.9,12.5625,8.48996037,72.07942708,2029.958333,1416.847336,2007456.373,1,3,0
23.58166667,37.80959115,1429.565183,16822.58333,22321.27116,498239146.3,16822.80556,22321.10372,498231671.3,10.75,6.465184538,41.79861111,1933.555556,1622.612853,2632872.469,1,3,0
14.7264375,20.84929481,434.693094,20198.59375,22828.55289,521142827.1,20198.84375,22828.33173,521132729.7,15.28125,7.722671069,59.63964844,2465.71875,1669.840771,2788368.202,1,3,0
40.41566667,47.77881001,2282.814686,20630.25,23766.28127,564836125.6,20630.25,23766.28127,564836125.6,12.125,9.270529021,85.94270833,1976.875,1735.372638,3011518.193,1,3,0
14.49752632,26.6970893,712.7345773,17458.18421,21864.20603,478043505.4,17458.18421,21864.20603,478043505.4,10.86842105,9.067498502,82.21952909,1525.657895,1419.863268,2016011.699,1,3,0
22.10964286,35.11363428,1232.967312,19598.39286,23135.62889,535257324,19598.39286,23135.62889,535257324,11.85714286,9.148435798,83.69387755,1956.214286,2013.496397,4054167.74,1,3,0
16.37706667,31.62359455,1000.051732,20626.3,22207.79569,493186189.4,20626.3,22207.79569,493186189.4,13.26666667,8.947749562,80.06222222,1877.4,1413.729903,1998632.24,1,3,0
23.95890476,41.05999133,1685.922888,18658.5,22195.53732,492641876.8,18658.5,22195.53732,492641876.8,9.30952381,7.989541066,63.83276644,1562.095238,1821.269806,3317023.705,1,3,0
12.001,8.517089409,72.540812,19736.66667,21314.36069,454301971.4,19736.66667,21314.36069,454301971.4,15.66666667,10.38695763,107.8888889,2294.833333,1766.807204,3121607.694,1,3,0
10.17069565,8.614852798,74.21568873,19355.69565,21358.85707,456200775.2,18706.98478,21425.79772,459064807.8,13.08695652,9.200250675,84.64461248,2005.673913,1562.638113,2441837.872,1,3,0
23.36577778,35.44855203,1256.599841,14715.38889,17871.63087,319395190.1,14715.38889,17871.63087,319395190.1,15.77777778,8.866638819,78.61728395,2612.944444,1965.590736,3863546.941,1,3,0
20.73641667,33.47221972,1120.389493,20207.58333,22263.27056,495653215.9,20207.58333,22263.27056,495653215.9,14.45833333,7.37099703,54.33159722,2233.166667,1323.773667,1752376.722,1,3,0
15.60342857,24.39864434,595.2938455,19355.59524,22247.90236,494969159.4,19355.59524,22247.90236,494969159.4,10.42857143,6.38876565,40.81632653,1779.047619,1628.581035,2652276.188,1,3,0
15.15854545,28.29730898,800.7376956,21068.24242,22489.80094,505791146.4,18973.52424,22468.71284,504843056.8,11.66666667,10.14042814,102.8282828,1818.181818,1927.935078,3716933.664,1,3,0
9.640583333,6.828541248,46.62897558,20328.66667,22760.32217,518032265.4,20328.66667,22760.32217,518032265.4,15.29166667,9.080561504,82.45659722,2190.833333,1315.6307,1730884.139,1,3,0
15.0446,17.2764049,298.4741664,15692.33333,21525.67654,463354750.4,15691.67667,21525.91165,463364872.3,13.16666667,9.037268516,81.67222222,2238.666667,1606.255653,2580057.222,1,3,0
8.523117647,8.542208923,72.96933328,14682.55882,18152.71579,329521090.5,13933.89118,18139.40306,329037943.3,11.91176471,10.51712231,110.6098616,1836.470588,1786.763312,3192523.131,1,3,0
16.77953571,29.88639386,893.1965381,19177.16071,23398.01945,547467314.1,19172.45179,23400.81999,547598376.1,13.07142857,8.520683119,72.60204082,2121.678571,1699.654273,2888824.647,1,3,0
29.751875,42.59393509,1814.243306,20351.125,22258.44414,495438335.4,19836.60313,22526.84574,507458779.2,9.78125,8.586815384,73.73339844,1709.25,2126.341812,4521329.5,1,3,0
